min,max,sd,min_median_distance,min_index,previous_L,previous_R,previous_B,label,file_num,index
425.10658264595264,806.7744904624975,123.74990191164474,65.86395302581212,38,1,0,0,1,293,16
431.9695609423101,735.4394880597057,64.30831378334429,75.25488196891871,40,0,0,0,0,220,4
51.01048876118232,476.49600005877977,107.74475224899597,383.6018973313098,41,0,0,0,0,128,24
526.0205210422774,573.2628685496152,14.761063091591575,26.82136308315944,48,0,0,0,0,1,23
495.9404218741436,569.1760070976136,16.70865691575481,52.77262491665061,0,0,1,0,2,43,32
522.9221903316137,879.6985465580428,100.92552700865176,16.416533781260455,28,0,0,0,0,16,24
439.8163216948832,512.2182712663738,11.986628127105464,65.67987379424949,0,0,0,0,0,360,11
497.8845632879491,793.5083046017279,95.47518170780856,10.628698420759804,15,0,0,0,0,126,7
217.66009178398028,521.7315230409122,99.2439539525894,286.7442640550857,41,0,0,0,0,88,4
434.1525704467308,642.9528441999362,45.87427622081771,27.87479411802292,18,1,0,0,0,93,15
499.6742459307163,514.6238174902089,3.1915460179997326,7.206488697774944,0,0,0,0,0,41,4
501.4950387581723,806.9003596686869,99.77969565861125,7.056767207189751,31,0,0,0,0,124,9
291.32540817817414,634.7511406719439,80.36749405246925,292.6251793254422,1,0,1,0,2,202,42
501.67000113669536,511.306119961142,2.521147665033132,4.740443766676947,28,0,0,0,0,131,3
508.20842729812017,805.893331643228,86.42424043591028,7.716073644824235,23,0,0,0,0,96,40
503.2183344605579,518.7951256411284,3.9498783338303727,7.192187446226399,46,0,0,0,0,335,1
35.69037273824341,971.347813746795,199.38485950304775,556.0024089968667,3,0,1,0,2,394,13
19.974509808334243,464.4587619994732,126.9117068202614,381.9248995269826,38,0,0,0,0,339,21
52.36176846728935,610.6600989913782,173.95339431582522,488.4565986172355,11,0,1,0,2,428,11
464.060464645228,510.9380471893448,14.013405156846597,33.703915521452984,6,0,0,1,0,268,14
504.00352399741087,516.845710750033,3.251052894534836,5.252191302249969,24,0,0,0,0,237,0
159.3610166044708,483.58046275390126,96.16304251462884,282.4302495733333,41,0,0,0,0,265,37
501.1524421939351,516.905515242714,3.141375988570976,6.196246576021679,46,0,0,0,0,307,3
521.2841257529159,591.0078586759754,22.65073063291705,28.664375738653803,38,0,0,0,0,144,21
409.86819394604686,971.0002951331068,156.38427017148993,98.6987747664014,49,1,0,0,1,232,12
418.76685712636015,929.0490821718332,138.8075346714989,84.19416340066084,47,1,0,0,1,396,20
19.90247716942658,475.0266169058271,136.97653829986393,414.8557300525235,39,0,0,0,0,434,28
422.2555977516136,776.319834375482,78.51973434343928,70.71667100391727,27,0,0,1,3,141,8
181.62923926037905,521.2546975220142,103.76933550903613,321.3604244072749,36,0,0,0,0,312,9
420.8413217209949,731.1408305197866,69.10598161434552,82.44162181335247,34,0,0,0,0,210,8
404.5616840470947,1013.5995678425322,171.3196676276441,204.24093642859668,49,0,0,0,0,356,38
502.1208688705823,513.4282358828981,2.6196665961976944,4.415953950715618,9,0,0,0,0,205,2
497.0927511427528,516.4037808192314,3.209152408719079,10.015899507246845,1,0,0,0,0,73,6
500.821271349218,508.651464275844,2.0168758104496,2.767115819984042,41,0,0,0,0,243,11
409.4410368989081,798.1917022643618,86.08321770609722,82.9555814240473,25,0,0,1,3,238,10
19.97427871972905,617.0772449240197,187.9010215850228,501.5869831246652,12,0,1,0,2,102,24
384.0626762964303,469.4305973808973,27.249732968538105,39.03054451492295,9,0,0,0,0,189,20
485.6132679537494,528.2903401605026,10.92017902007122,24.19188137483667,34,0,0,0,0,429,1
503.3983244684064,515.3810962082221,2.805248117281564,4.201066710697887,38,0,0,0,0,103,1
399.8079091741987,809.188229458833,96.077037990516,106.84479353753972,33,0,0,0,3,121,10
502.7091781489372,515.4677454852292,3.224318062728574,4.266132494874796,42,0,0,0,0,371,0
423.5702548304677,806.9003596686867,120.02718944930255,80.83586165206458,40,1,0,0,1,124,14
191.44079344076903,550.7562615126706,95.7722840184367,278.546628037676,32,0,0,0,0,160,32
215.0839125706656,588.4261822901442,120.00013463139646,316.06020159616185,10,0,1,0,2,113,12
381.2918418507758,638.6605091652879,58.11962790552803,37.50547114508868,19,0,0,0,0,198,16
500.9998761857417,515.8777057674488,2.969204785401194,8.415036178364005,13,0,0,0,0,273,1
464.136442716308,519.1484117511774,12.757193996867016,44.33075725415426,1,0,0,0,0,155,17
511.1384360110792,577.597424173316,17.803814615776826,20.78336919246408,48,0,0,0,0,340,48
183.56771950162187,521.6731121944354,102.66730508984574,320.5156309445545,36,0,0,0,0,160,8
415.8832377175078,497.0780797353686,22.65528612048043,29.45378318623392,16,1,0,0,0,412,28
502.6731849182965,514.5237891698544,3.044821160740782,5.339992062164072,42,0,0,0,0,175,2
399.7705545890364,1013.28397616773,187.35746060411924,152.64867928894938,45,1,0,0,1,303,28
424.2364165084808,511.44194293228986,27.413813963348087,67.8128977240811,5,0,0,1,3,353,16
203.21294455960071,902.143201281264,114.74209724597748,369.0161730406295,1,0,1,0,0,347,13
535.8273152461772,619.4889112389578,26.39789289664948,50.83496496013072,48,0,0,0,0,328,17
19.735250928271608,605.1510747897994,175.47693198613635,451.4873296429601,18,0,1,0,2,385,25
513.2203305075328,590.0220177547444,22.79903245267417,24.14590359864974,44,0,0,0,0,167,64
494.1245983157106,820.9138377053794,111.14677163018824,14.427824828165967,36,0,0,0,0,37,7
195.33302701981685,585.7021856825734,125.54584428515328,339.69627454763213,11,0,1,0,2,51,18
379.1576383678496,831.5781764782307,108.53355878740032,41.6236698132542,22,1,0,0,0,339,17
501.6667597890256,513.9115347760502,2.8086805011774474,5.968254911039935,10,0,0,0,0,343,2
123.03396571795848,591.6278863012907,125.75427538043436,383.6132040429408,14,0,1,0,2,100,11
507.3549078574607,544.6473095910521,10.171840360960854,7.319928838163946,41,0,0,0,0,361,28
496.5299046252785,514.0558291156713,4.369409838020579,10.139815124139204,34,0,0,0,0,356,8
302.8016097890536,632.3959086448117,74.7876933115657,290.5697621975746,1,0,1,0,0,372,36
500.3260924731719,511.7624934372,2.9778487231455717,4.821931513118443,30,0,0,0,0,288,3
465.34574112998166,505.6226083815766,9.11473999569386,24.775485295584986,1,0,0,0,0,93,23
374.91027727958766,762.42533557704,92.02095669076992,43.59599949656655,24,1,0,0,1,322,48
470.84238871661006,644.1769961578796,33.68238607814196,36.64119750937749,47,0,0,0,0,241,3
195.33302701981137,580.8297469132473,113.57559490554772,308.38825595741844,26,0,0,0,2,51,15
54.55034182802024,621.1609852619727,185.6534777108949,532.2467645697293,4,0,1,0,2,303,18
517.5077339965757,587.974285581906,22.277621055048503,22.485756027836143,43,0,0,0,0,162,21
503.1651099550364,510.7530924553497,1.8886263366756175,3.234781402875001,0,0,0,0,0,167,3
523.541176090637,630.3633238328894,33.45139387003125,44.0940946466269,48,0,0,0,0,82,33
471.3998559317324,634.2805915463288,34.08751217715356,25.10980000612068,20,0,0,1,3,223,9
449.79897879845015,553.3926965037068,19.95369398098513,56.15513360007657,1,0,0,0,0,17,4
393.1411819115911,948.8360838679988,159.03390715579798,114.55059785973124,49,0,0,0,1,205,12
433.4418872615631,921.1300529790212,139.72291150443328,21.71468830435424,29,1,0,0,1,312,28
402.20495072063113,804.1438954840543,92.16604552195732,83.11492537502573,15,0,0,1,3,351,15
499.7461680319631,530.587852638102,6.378800917618793,8.265361987998915,24,0,0,0,0,261,0
205.14406528561045,519.771055538817,99.31529310913626,299.62343029051004,45,0,0,0,0,265,11
500.0571426275621,513.7522806036142,3.190914133739043,6.246003570501443,47,0,0,0,0,363,1
488.95057777897534,813.3147290150451,72.17179348612582,19.04740677618622,0,0,0,0,0,253,2
395.4338844199056,983.5416987741776,168.67775622357678,112.05033144398128,49,1,0,0,1,348,14
192.016094905109,597.0436586758659,127.11064822197572,310.5838942336442,15,0,1,0,2,111,11
364.8848119062551,514.7605563756151,26.257087363964576,140.8243086921167,49,0,0,0,0,344,9
418.4299270649674,1013.344021256382,175.82357258615045,153.87729508219877,43,1,0,0,1,232,34
497.7532933264896,509.8334512847712,2.704588876507846,6.534178628340214,11,0,0,0,0,398,3
503.2258169293417,516.4959575476414,2.9036665106272004,5.215257007277955,9,0,0,0,0,351,3
504.0253682676257,512.1753326415457,2.185013834351567,4.017270345245663,45,0,0,0,0,155,1
375.10132705634527,603.8132088157395,56.41501521172503,197.4622431908245,1,0,1,0,2,237,51
398.69743738380106,1007.3238608987988,179.19599612269693,36.06774122338311,34,1,0,0,1,385,15
513.961067953379,600.166210519175,25.1434885895734,32.974850560166374,48,0,0,0,0,328,21
501.1661187210663,514.3451389380527,3.1167653893743337,6.489536567188964,48,0,0,0,0,225,1
41.14704822462951,614.1995455385251,164.97472126147753,465.2092761696469,23,0,1,0,2,439,11
412.4498819861777,634.3756955395055,49.49488281410234,179.14805156452377,1,0,1,0,2,132,44
38.65353630488818,620.8105156807362,179.6360690486685,542.7664724390102,2,0,1,0,2,200,51
415.05096407961054,1013.3080642291728,174.70000507193112,146.95350692973938,45,1,0,0,1,428,21
503.16403732377785,516.6259543234858,3.167321216990953,4.452651233409256,30,0,0,0,0,327,0
378.2535457037732,1010.5932488600577,157.09003442614397,81.421168994232,34,1,0,0,1,394,23
501.8785414507825,512.9113104894013,2.3639586611249626,5.608086011918374,22,0,0,0,0,123,2
502.2067127750002,514.2038642717882,2.761742685575144,4.551501891297164,16,0,0,0,0,409,2
455.13727721326455,915.658745941689,115.32911445627678,53.23970766848129,49,0,0,0,0,136,8
108.49591914208597,568.3764332099353,121.05392679356729,339.8524943323169,30,0,0,0,0,347,28
494.9052119833521,520.0284044172193,6.114989630506559,10.55630881012155,24,0,0,0,0,53,5
407.69428967594695,969.3681052008266,157.61282599674905,99.15906587027324,49,1,0,0,1,108,9
115.42492811205987,633.1783045607193,168.5233607378124,469.57711793257374,30,0,1,0,2,109,179
502.3943462453671,514.7656369358212,2.6585592600298744,5.8680101927133705,48,0,0,0,0,111,0
43.51075050076322,949.6029696915998,256.4625631577101,592.1512082480891,1,0,0,1,3,417,16
451.65108832820687,515.4475810435566,16.88008335542656,51.62232059521733,1,0,0,0,0,80,16
30.954424825673502,585.9147384963418,145.23862745738796,399.749060752669,30,0,0,0,0,146,32
423.15162796031865,834.8674626377747,125.6745717472502,28.75736863749711,28,1,0,0,1,102,14
500.27383303015074,515.6597985473451,2.4201889558632343,5.165146089273776,7,0,0,0,0,61,7
385.04002014645937,490.7379337908874,33.586565220345626,62.00287098581202,2,0,0,0,0,198,20
380.4522197676496,475.1955480322931,30.919260139885907,40.36883496355199,12,0,0,0,0,167,42
503.83481145433984,512.6865851823464,1.92554905549127,4.410220496665886,20,0,0,0,0,217,3
44.43445004536165,512.9012284532972,151.1343959469935,458.2592645440005,37,0,0,0,0,202,9
180.28419402941284,600.3256906743404,128.61760746707208,307.8926333668988,20,0,0,0,0,425,28
497.4143147616271,513.538253118246,2.966391453518676,8.765682266181216,49,0,0,0,0,300,8
424.6375561941374,818.9796487763044,116.64573312415372,119.80801629836998,47,0,0,0,1,126,31
443.9490437448567,611.2670501308518,29.067280132505346,57.61393023636475,6,0,0,1,3,366,15
504.6098772561225,514.1648699179004,2.175250213282204,3.00254125406758,25,0,0,0,0,315,2
524.3514875474996,583.8247990635907,18.39069858792924,23.04011631947833,48,0,0,0,0,347,38
498.7711276295564,512.2674197279368,3.040057150587068,6.892764391106255,3,0,0,0,0,200,7
439.5084769361711,739.7394038577961,83.31888043136222,74.05240726450569,44,1,0,0,1,43,12
264.9882555303956,587.1408478553819,83.26864076282995,291.9164986977223,1,0,1,0,2,73,52
497.2426923895975,506.97161572079045,2.0753239741358924,5.249152352024225,21,0,0,0,0,139,34
519.429133555714,585.7249820216766,22.563233804453823,29.487939316280176,45,0,0,0,0,163,18
532.3270224036975,927.2171308926532,105.53454865154576,46.23604116788477,34,0,0,0,0,115,132
451.17148672398974,601.5671030064964,26.81203402476579,54.03985753697606,49,0,0,0,0,302,6
502.98209649402185,512.964838241849,2.159076850892844,4.241650826153204,5,0,0,0,0,362,12
523.0896218614143,628.0869497824497,32.34611906389004,50.57897943199566,48,0,0,0,0,344,24
500.0202687314491,519.4764642669962,3.300139035600971,7.692464060028215,30,0,0,0,0,106,4
490.7972616665144,797.6211818767662,94.60494741215912,17.24553575426239,49,0,0,0,0,32,11
453.8067057737239,850.0149513325872,98.3631691114467,92.9192594208925,49,0,0,0,0,14,27
20.00867520993948,465.1587989804326,133.6899646514435,367.9764479351122,39,0,0,0,0,90,19
500.54799831742105,522.0551324228254,4.433391371535111,9.049275832420449,40,0,0,0,0,76,3
208.0734315638147,558.0508468217082,103.57151011651396,299.43111378556114,32,0,0,0,0,63,9
384.64157956813216,1013.5764718341854,214.73300940529384,76.52418357018132,34,1,0,0,1,206,38
428.5656659051793,734.7286146160634,66.75759937351015,66.6421437753176,14,0,0,1,3,177,10
33.235525465122215,623.8424431892014,171.2278726479175,469.3331884028517,22,0,1,0,2,187,15
397.5130934510985,585.7249913931081,42.97237845143964,162.58779295287172,1,0,1,0,0,163,15
248.0498571483882,571.1373500261868,102.54752059267746,290.46864855194406,28,0,0,0,0,115,122
376.9820461641291,955.519964377312,186.61101865436737,108.62490647211445,37,1,0,0,1,269,21
445.444921350954,490.5861561810378,12.6173517495331,25.913624501356598,5,0,0,0,0,139,24
432.087845189168,744.0488906001092,59.20366393954406,72.88573712096627,49,0,0,0,0,134,6
497.30017673308544,609.4847746964316,23.35358270775877,4.949267504038062,1,0,0,0,0,44,1
57.39565954202672,624.7821691832673,171.3396570913111,447.1729985412744,21,0,1,0,2,278,11
498.05178979433225,514.8299781461827,3.136531959008434,9.398426561856184,48,0,0,0,0,232,5
512.37513192082,574.3277725741141,17.835349361768493,21.2651664372778,49,0,0,0,0,365,44
180.05534950797485,587.3412869622481,114.72403519133482,326.9573212857721,24,0,0,0,2,358,10
432.0964833880277,497.327460825195,18.532232633791008,50.02986024534613,1,0,0,0,0,218,22
153.46289002594156,590.7672991756663,134.55920036591723,314.29741536716097,18,0,0,0,2,280,38
505.5576378727628,527.4280982130476,6.248181836244252,7.455804213466536,29,0,0,0,0,344,34
197.4616417644088,510.7039572637879,93.13589159360372,308.53459143889563,47,0,0,0,0,330,4
503.1535820811477,553.5276975528988,7.054270842096191,5.211279425628788,44,0,0,0,0,142,5
48.64447367958815,620.6668229474537,163.59892563216985,454.3554286849953,27,0,1,0,2,300,14
30.3252002555572,556.7913909504226,161.66693294852706,474.7917994728018,33,0,0,0,0,209,14
499.83272944503886,513.6647732117506,3.040962333653074,7.67114539305669,28,0,0,0,0,32,2
390.3618774220643,731.4254140502619,81.78694960667326,37.87881010687619,28,1,0,0,0,218,14
500.73208940541474,513.927246095775,2.5864931193075225,6.817412587432386,1,0,0,1,0,427,0
496.5634725720453,514.8657613389026,3.372733846676065,9.262450007438588,1,0,0,0,0,27,8
414.5626629798656,866.7994573575407,100.36908674927196,69.23687320101646,18,0,0,1,3,153,13
444.8764617874311,540.8009391662363,21.26559577013191,17.225999979648122,24,1,0,0,0,371,27
500.5123230700869,799.8231310103823,99.09011956159512,8.239816835545582,20,0,0,0,0,128,12
24.13668118407042,637.2776907146324,201.73104708423432,513.2061826915952,10,0,1,0,2,185,20
500.1955148302056,515.2085855591704,3.668540449263728,6.822786818817519,4,0,0,0,0,244,6
141.8762861630929,503.8058031420079,98.7978269697041,334.9877461309906,42,0,0,0,0,30,24
400.5117416722744,942.0513407261808,175.87591794920746,55.67807499977704,2,0,0,0,0,109,62
508.5112666194868,553.7819007011352,12.05688099880688,15.693200718806736,49,0,0,0,0,360,27
31.950707275704204,581.6343220472166,156.973014115462,473.8059354778076,33,0,0,0,0,346,7
426.4300292296614,742.916716569534,67.93388955561055,86.55227359591731,45,0,0,0,0,276,4
35.768109306354866,509.6414925610408,145.376063721633,468.72370302059954,47,0,0,0,0,374,5
501.1489491676522,512.201286266401,2.9436373840416032,3.732702151608123,34,0,0,0,0,170,7
390.3806011704576,970.8780609574012,185.6815009729663,108.9374115670077,38,1,0,0,1,74,12
20.150302257754795,500.7471385200439,133.7952110463873,361.8476992856977,40,0,0,0,0,109,72
293.2147350569305,592.2129424837204,69.46749953836903,267.36808663273416,1,0,1,0,2,127,38
408.8935306741047,995.2958888161952,174.460757083376,32.64766231776855,30,1,0,0,1,386,19
501.844159325089,967.2582949158236,130.72083145082456,7.188198884665667,29,0,0,0,0,424,11
38.653226883744914,615.845210662975,166.9566803436591,440.9219680876218,22,0,0,0,0,200,47
532.7604037171437,619.7742016456981,27.51987779520424,52.53217893274666,49,0,1,0,0,213,59
414.0905716984635,818.5821188597951,89.58852691345709,70.52037957856965,11,0,0,1,3,306,20
498.5906290511962,513.2314385670404,2.5282790919507256,9.754127270954882,0,0,0,0,0,296,1
384.0626762964291,960.1218000051256,190.4489382308444,39.0305445149246,29,1,0,0,1,189,16
500.2387762265243,512.8766387570191,2.7956344837828224,5.11602840342249,18,0,0,0,0,185,8
498.30588987219335,512.7780494372647,3.592364010860561,8.626833258928002,46,0,0,0,0,159,2
501.7817518157,516.8454397544408,3.3744997106326773,6.035783295767715,36,0,0,0,0,190,2
502.5367930196483,512.4371047150347,2.544878433147746,5.192698335309672,38,0,0,0,0,29,5
498.4671161726858,929.0490821718072,121.60516706500418,9.751142332988708,33,0,0,0,0,396,16
336.26637954407914,588.9614296907217,62.78014067965645,222.6704899067996,1,0,1,0,2,255,41
500.2920322266186,513.3432836265846,3.2124574571369835,9.296239234647658,49,0,0,0,0,441,0
24.536163573967738,629.3285570670695,201.5258825366332,549.0616535767082,7,0,1,0,2,167,54
469.74500399854304,888.9546472222202,107.8674371460174,74.26439238938912,49,0,0,0,0,51,28
439.3507916195144,723.8421613054868,65.88273921388841,29.14611335416617,22,1,0,0,1,69,14
183.5677195016156,580.6518773005703,120.87183944214496,325.6080789580803,16,0,1,0,2,160,12
60.22034638528924,619.3189808517963,163.20867191355887,444.7310754884561,26,0,0,0,2,129,20
511.0480718012538,567.4451884885248,16.2046471444059,17.095554732893277,48,0,0,0,0,100,21
496.0305197462265,513.2532232001403,4.3391967310976245,10.555726380681392,6,0,0,0,0,268,18
56.07141701394161,544.5339057284027,120.93184796020772,380.50520952993713,31,0,0,0,0,126,17
195.1629668027687,580.5491888919057,110.59198479256484,283.09570746165844,24,0,0,0,0,312,38
380.00927422095225,814.378745919739,85.91456869060272,112.14567801477818,8,0,0,1,3,333,15
205.6086894023813,545.1338955998332,79.05154467084213,260.9775801849272,31,0,0,0,0,18,17
441.4275698933976,498.75390129027386,16.890902466216982,40.83669193310641,1,0,0,0,0,213,44
241.49069390100195,765.8830972680619,169.7676392356031,307.593627441251,11,0,0,1,3,45,20
19.943090425151546,516.2091954262439,203.4372734414951,484.0306225731191,38,0,0,0,0,422,9
434.29878344040327,501.228126163306,18.08965912614687,41.41395409633947,1,0,0,0,0,137,21
499.6946261120145,515.3464770912335,3.234568490334786,7.875018409494714,37,0,0,0,0,437,3
530.9950068509606,597.0436586758553,20.856947531095884,34.152977992627484,1,0,0,0,0,111,17
389.1859952489356,1012.885347160798,209.4601051268368,65.77228276713282,34,1,0,0,1,267,24
511.9501467541283,552.2793511384448,11.76271489725968,7.832333438328362,36,0,0,0,0,325,38
483.009500732195,508.15039643058856,5.723947288147466,19.144321214742437,1,0,0,0,0,195,29
506.95605538598033,536.9016453082005,6.970704791097639,10.953557351421637,49,0,0,0,0,116,51
20.02633407739089,632.1152920444939,202.3148007432316,451.5691175372931,16,0,1,0,2,82,25
495.4590810955896,954.4930658133658,148.6652791396599,10.822225395829207,26,0,0,0,0,230,11
398.8197038642485,1013.0509573477116,183.1845022305015,164.39893516967584,44,1,0,0,1,146,22
499.08794505198216,514.6914957823071,3.616444801112386,9.484897318871162,37,0,0,0,0,319,1
197.6526226040241,585.9017679590232,112.77383034486776,306.0641349925582,25,0,1,0,2,144,11
502.24084741501343,511.59338626389774,2.067268424161655,4.687036410940152,19,0,0,0,0,229,2
26.57664243453215,596.7526194294347,154.31124532613583,463.1208961799737,20,0,0,0,2,401,30
402.9389126013416,495.9838560883174,26.409350206989643,58.75175617213699,1,0,0,0,0,205,24
468.6676539463268,1013.3775976023692,137.1604316412662,134.68308402089372,49,0,0,0,0,387,20
411.38622415885897,786.104869317218,81.92315511970611,79.37935876695354,23,0,0,1,3,295,12
435.4803673004644,921.117779215565,129.22770566184565,119.46489554341508,48,0,0,0,1,265,27
205.1440652856107,592.3024709524225,123.9155391097378,312.1897756832134,15,0,1,0,2,265,17
506.63346442633207,523.9669859629845,4.111010094186726,8.975749675686586,33,0,0,0,0,405,1
426.30813419034325,495.2087368906877,20.21263649355989,40.85000122289728,3,0,0,0,0,124,22
502.72621302615295,689.3967408675525,33.030472964656894,5.045017621961335,12,0,0,0,0,96,6
127.10414380100984,553.2134217508832,117.50502159432982,351.5805332252928,13,0,1,0,2,15,18
172.07229739463145,977.3855258449568,187.8735613154004,402.9526257254416,6,0,1,0,2,355,14
389.9515034233773,1012.7949456036891,207.8059752413611,37.22983622204868,30,1,0,0,1,264,28
499.4386568025554,740.3257013123738,43.584406090647526,7.61299082261479,42,0,0,0,0,138,5
447.2742482537613,795.2607720513422,95.84446289654475,88.00846703874248,49,0,0,0,0,148,37
99.78615603255476,514.3686780265379,133.95287409430006,406.3262128703743,44,0,0,0,0,412,5
325.93794307183384,892.7176030348375,127.31591557359764,181.01134103853903,41,0,0,0,0,94,8
491.5880310602233,520.5511101540199,6.164867949794885,13.8376713357398,24,0,0,0,0,48,2
508.3688571673224,545.8087282874831,10.429762246709313,12.88960720033731,49,0,0,0,0,227,48
500.2205773458864,512.2922920375648,2.1459285624572577,7.697075578260637,15,0,0,0,0,81,2
73.54170249736701,485.6261867003239,98.57719657126567,375.2285342708816,48,0,0,0,0,89,55
482.1591798781391,509.54070127002336,8.104066593038148,20.97655929989054,1,0,0,1,0,188,15
141.87642162704844,580.9125678820171,117.58193209184763,412.8409859587415,2,0,1,0,2,30,32
409.7319904861542,1013.41990664543,187.77085627843195,29.82752136460823,31,1,0,0,1,435,27
449.7746807019315,668.3141148325976,52.01381475829661,48.58662453944123,17,0,0,1,3,106,13
20.134244131944985,464.5259509432832,130.64364172611852,392.878499696736,46,0,0,0,0,185,36
19.976301506381624,627.3635491103962,185.89017001872512,410.9660615624543,21,0,0,0,2,161,36
494.1737649471652,514.7264375003456,5.0303296974793055,12.888853197117442,1,0,0,0,0,291,15
96.0553139604392,614.7183257261305,135.36646885104352,482.1832465575998,1,0,1,0,2,398,15
228.5228607867376,565.865099043634,96.9940633398418,275.06639561377153,29,0,0,0,0,65,24
409.0298233237851,1013.369949706948,168.15981165854177,148.00889434866724,48,0,0,0,1,437,24
64.87408041028898,617.238932403915,176.73975296898274,502.7797240661983,7,0,1,0,2,437,14
48.64447367958818,510.2231819740821,151.27235987328757,453.0272104799771,37,0,0,0,0,300,12
509.00738364243335,561.5748376081754,13.860124540422715,21.944302030638426,42,0,0,0,0,326,24
432.3391596749896,887.508849907432,132.41383957315324,60.00275982457168,40,1,0,0,1,3,30
366.024649583166,625.110080134281,58.83993285316944,222.12794035000945,1,0,1,0,0,101,15
457.514614683644,661.1505173591742,44.08036143855269,44.51402263510715,30,0,0,0,3,201,8
458.0276032437348,1012.7355130249824,150.27678433071048,166.01620401172568,49,0,0,0,0,185,26
264.6833814768788,584.926766592772,74.18204197365344,296.4762748098575,1,0,1,0,0,115,40
421.1018920662183,607.704769184633,38.7990126128886,96.8926126334626,2,0,0,0,0,420,7
508.7540671804202,575.0165709675048,15.570452682243692,31.888743218474588,12,0,0,0,0,65,34
162.66003542018237,888.483141059207,191.1789959173007,391.34088539892537,1,0,0,1,3,44,19
202.4524556728313,586.8996661016631,126.723098766429,355.0514628337546,9,0,1,0,2,16,14
527.9141188296427,625.1100801342807,31.6674511262728,44.02158541937968,49,0,0,0,0,101,18
39.089272461697696,581.510159685819,161.94009115967287,497.6706821581159,4,0,1,0,2,360,21
502.0790634499367,512.6110208106305,2.3924423431382915,5.024150890181318,46,0,0,0,0,3,5
445.2338444589289,702.5567816818576,57.39916784750415,60.439101629465824,32,0,0,0,3,171,8
153.46289002595262,476.2430284283139,98.36060936631058,291.5726844321609,43,0,0,0,0,280,33
498.8698597783844,519.4627029963659,3.861112217222606,8.284002361893897,15,0,0,0,0,446,11
331.8244654284891,856.6160107900057,167.0780343412452,189.1776744417802,39,0,0,0,1,21,24
268.8145065525531,586.9925334579249,98.57972806430048,278.66476183515863,2,0,1,0,2,21,14
429.1931905802015,492.23572590182937,19.463387077778638,28.958630480327145,9,0,0,0,0,136,18
416.1267399152117,747.4963735547617,50.66778095719408,178.11785599113023,1,0,0,0,0,278,17
442.3160904974908,517.5680064606938,18.726576684653025,55.759331607400895,35,0,0,0,0,378,6
240.0442673066132,573.1791676825362,102.73798368427822,291.3860389499707,39,0,0,0,0,73,44
19.97530859868769,636.1402245865951,193.89873989570103,438.4851020336735,21,0,0,0,2,288,42
510.24473007889225,556.9290844357465,12.16554161203441,11.051484662252449,44,0,0,0,0,178,61
383.65306281789583,1006.6351805491578,202.81461445351675,39.091976768053314,33,1,0,0,1,329,18
450.70935009430985,629.6079396976078,40.93481405305912,138.32064240005008,1,0,1,0,0,110,23
418.1933076662231,572.7561117839546,35.123823912722024,131.26912637561594,1,0,1,0,2,338,28
500.4180320433926,759.3679227492104,55.20563047313434,6.1255661957578695,1,0,0,0,0,159,11
378.1108569209531,478.6620854547325,31.36639155426204,49.43425089348375,6,0,0,0,0,180,45
412.1461723896795,1013.29456207569,177.60603597045144,109.82060968307276,38,1,0,0,1,402,27
502.58321396653895,587.140847855382,21.061454367738044,54.32154026157895,1,0,0,0,0,73,54
491.9789723390074,516.3911102110283,6.537068982537195,15.122180792454628,49,0,0,0,0,187,6
388.7272846506459,958.3300937160986,185.512691514778,59.834343971217606,35,1,0,0,1,154,18
226.2683041129276,512.7211753828051,49.95569215210826,280.16079286840306,49,0,0,0,0,324,11
471.7376125796361,962.0045366492236,120.03292550715172,109.03500881275,49,0,0,0,0,280,23
421.522694161606,912.5681725541406,132.63254778431568,110.61646951305312,49,0,0,0,0,89,117
417.2836837819902,515.0494537798838,31.423231926035484,78.47562916148973,3,0,0,1,0,253,12
376.9883806450814,709.1264190463634,73.67844258121065,45.219675621084775,19,1,0,0,0,300,34
502.161623656796,511.5893177550727,2.356174515351596,5.398258421800961,25,0,0,0,0,248,5
502.65948816110057,788.0599783785369,70.96239609250208,4.602310412006148,15,0,0,0,0,281,5
372.5549313203426,575.6555789349918,45.95153441926968,177.78783291663126,1,0,1,0,2,14,21
499.3489215495056,514.6295057817694,3.027727188399714,6.548010377322612,3,0,0,0,0,383,4
520.9761906113025,817.8823471246299,63.64523018701615,25.078536557908706,38,0,0,0,0,311,34
502.7065155914498,707.236795592948,34.826042834022445,3.685619361777356,37,0,0,0,0,295,5
96.54616682111651,622.3602483167824,125.2738760204184,482.1114574368933,1,0,1,0,2,118,30
462.91750509660807,928.0887835112673,108.22968130350526,106.01076040751656,1,0,0,0,0,287,17
420.0025141371887,523.475478147256,23.50736210862494,29.109452987462703,18,0,0,0,0,73,26
437.814198045977,569.7755335713059,28.37446116299876,25.753412452696068,22,1,0,0,1,11,36
19.79167755203112,609.0662834217123,179.8768850383682,498.8960016166757,12,0,1,0,2,376,33
504.6374484800892,523.8088912726863,5.186327203961888,9.148929914170424,46,0,0,0,0,203,29
502.93867093265374,512.5064035465881,2.3195110382668678,5.421748605627158,16,0,0,0,0,397,4
437.41052895339215,887.0587705793702,135.143457255303,22.511630052925625,30,1,0,0,1,6,31
416.5280124246528,804.7517558069954,84.31749445611482,78.218254134532,27,0,0,0,3,298,9
439.2393822336076,753.2085829285019,104.5712189935677,74.40056359981912,37,1,0,0,1,24,13
