min,max,mean,sd,max_median_distance,min_median_distance,proportion_above_mean,proportion_increasing,previous_L,previous_R,label,file_num,index,previous_B
213.51824032975023,515.9875249809469,451.4294198463499,98.6488323052443,8.906404420907108,293.5628802302896,0.74,0.38,0,0,0,59,8,0
501.62601085093127,512.0036599796778,508.0938991385637,2.392812706882238,3.457818747408737,6.919830381337761,0.56,0.46,0,0,0,85,2,0
501.9381274245328,991.4953355048666,605.0415090490976,161.15426033178554,483.5101063226677,6.047101757666098,0.28,0.42,0,0,0,90,8,0
402.4372997192852,634.6034744826932,576.435350133746,51.237898544486455,42.34343379795792,189.82274096545007,0.62,0.42,0,1,0,114,22,0
526.0946700487482,767.9292563006842,563.1125224018793,43.60299105948823,215.9085884128434,25.925997839092588,0.32,0.44,0,0,0,235,29,0
501.8958011157577,511.7069600530553,507.8502525394761,2.221366814446629,3.3184704481322456,6.492688489165346,0.6,0.54,0,0,0,416,5,0
450.1931647751173,500.9297113789023,482.6025589809276,14.754939396134766,14.103094698120003,36.63345190566503,0.58,0.66,0,0,0,297,21,0
412.9999522649216,779.0895205753251,501.8749332585287,80.66002638732381,289.3973304558743,76.6922378545292,0.38,0.72,0,0,3,221,21,1
41.60331198549867,630.3542611998963,505.01535575513685,166.08856566823303,43.51284982825689,545.2380993861408,0.72,0.66,0,1,2,375,16,0
288.56583223086267,945.5377474480558,575.5590493315702,97.55348087631933,355.5794847086356,301.39243050855754,0.66,0.52,0,1,0,391,16,0
452.68081548090953,741.1891438525845,519.6177587056097,83.9374569510453,266.679722261692,21.82860610998296,0.3,0.38,1,0,1,5,14,0
501.8039571558365,789.4315405417839,557.6571765713916,92.77059362257896,280.79758463162204,6.829998754325345,0.26,0.44,0,0,0,338,7,0
498.5721189450008,891.9044279121481,529.2542971224458,77.57085476018865,385.0063772990525,8.325931668094825,0.1,0.5,0,0,0,190,11,0
255.04726093065568,581.4366828262104,518.1092091519804,87.6229146917379,24.40307180251159,301.9863500930431,0.74,0.5,0,1,2,10,20,0
496.4760654992125,780.8634625577333,552.7163992706553,91.41054554478612,275.08980180070125,9.29759525781958,0.24,0.46,0,0,0,208,4,0
410.4426313967621,931.1359254949928,551.8165507466639,168.2384165158365,469.6333395355181,51.059954562712505,0.32,0.7,0,0,0,109,134,0
399.0221392706303,861.2149747569096,501.68669956198335,107.50665999082727,374.60212094074393,87.59071454553532,0.24,0.72,0,0,3,214,14,1
501.2477848708547,513.4689763785016,507.8283688755373,2.8761606592450666,5.9195058142278185,6.301685693419074,0.48,0.52,0,0,0,7,5,0
386.4338466203022,878.8158381687126,507.5874447027934,117.6892034437005,374.8328375517237,117.54915399668675,0.26,0.56,0,0,0,320,10,0
482.5562094561334,511.60101059153504,503.4526475067405,7.017665860950918,6.6785729370396325,22.366228198362023,0.68,0.56,0,0,0,306,26,0
397.2818204943053,560.7025398160674,438.1118335631194,36.614272798861705,129.34552485763936,34.075194464122774,0.44,0.54,0,0,0,382,18,0
482.9263545470439,512.9712875124854,504.3512367265338,7.022223147473101,6.070580362941541,23.974352602500005,0.62,0.56,0,0,0,424,7,0
431.16968893826464,721.4664776793342,503.9155070944665,63.07035507501003,224.1649031401577,66.13188560091186,0.38,0.72,0,0,3,135,12,1
364.47976003838266,586.9868569012269,542.4113458506877,52.01913847819359,26.99339065742106,195.5137062054232,0.7,0.48,0,1,0,131,18,0
497.61507375989663,567.9955145284383,518.0622717533819,16.93871631071383,54.85933289561456,15.521107872927132,0.4,0.36,0,0,0,392,17,0
445.5385999113527,1013.4511772279776,626.6783001617126,149.08126301314772,439.49637354218464,128.41620377444025,0.24,0.22,0,0,0,408,23,0
502.50399011571295,782.5052408371523,538.3884387317007,73.97764838000296,271.6980932579223,8.303157463517039,0.14,0.48,0,0,0,69,4,0
523.6920995970129,621.7345145307845,560.4076724404857,30.492758673285973,64.58655482036465,33.45586011340697,0.5,0.2,0,0,0,187,48,0
492.7328635723533,518.7213578907242,510.2222445410085,4.802078172393064,7.976057955665453,18.012436362705444,0.58,0.52,0,0,0,433,3,0
498.7085969347444,514.3635595694037,505.9664150785081,2.853848830511318,8.373056950640603,7.281905684018739,0.52,0.54,0,0,0,119,3,0
19.92155171348136,555.3558157019783,363.4000252874542,207.0177296035848,49.58642679434462,485.8478371941523,0.66,0.56,0,0,0,426,9,0
415.9556705626269,496.6908383801869,465.0443517501772,21.301527735174524,27.752562800917588,52.98260501664242,0.58,0.64,0,0,0,74,49,0
461.7368446913314,661.9472357386811,495.3345959854993,47.51616494056347,185.0171435850541,15.19324746229563,0.22,0.38,1,0,0,9,12,0
33.65853272072785,626.9076947763853,458.5050038806514,183.2356339645798,115.72964314423793,477.5195189114195,0.7,0.64,0,1,2,84,11,0
432.6010318289013,920.5869913776116,560.4842162005781,129.71890577797575,393.8169796606635,94.16897988804686,0.26,0.28,1,0,1,128,59,0
202.3862772590205,588.4938371433382,464.4834802672628,117.78458633330122,83.31400019891515,302.7935596854025,0.68,0.66,0,1,2,97,12,0
354.0182719170628,873.369770851203,497.851651604174,125.1564581955738,395.4044137473232,123.94708518681703,0.26,0.78,0,0,3,337,14,1
87.72362131269617,579.3397218267212,447.7788871720702,131.42684253117707,113.11966372951667,378.4964367845083,0.72,0.68,0,1,2,263,23,0
408.3702203584578,1013.4302682313596,546.7450535120215,180.60538167788903,562.5643130146107,42.4957348582912,0.3,0.36,1,0,1,254,25,0
409.4410368989098,798.1917022643709,506.6819510705727,85.86437194506247,292.8900880972899,95.8605772681712,0.38,0.6,0,0,0,238,8,0
458.2424271621711,495.6889903030717,477.1864623774287,11.519829929642707,20.72690304584557,16.71966009505502,0.44,0.5,0,0,0,104,20,0
396.32459655939687,1012.7001888407848,551.4034832815371,209.4310128693272,579.555598874504,36.81999340688395,0.32,0.44,1,0,1,166,30,0
387.7540454133826,998.7695671743352,513.5952598369554,177.55047006787015,576.1135978922775,34.901923868675,0.28,0.44,1,0,1,329,43,0
508.1555816863264,542.0160558365401,519.8053820551195,9.30615429782261,25.26534984120883,8.59512430900486,0.38,0.4,0,0,0,98,28,0
504.319944709644,805.3280274503087,544.6713834747424,87.93940618677202,296.8645367694716,4.1435459711930775,0.16,0.52,0,0,0,92,6,0
186.9524083361055,499.2207894269525,440.2974942526739,85.08374797458043,21.3188548586333,290.94952623221366,0.76,0.52,0,0,0,29,33,0
461.7368446913312,734.5014005850036,525.790032898272,75.26753212035518,232.834270437697,39.930285455975365,0.28,0.38,1,0,1,9,8,0
214.42615857110545,576.2500755285538,453.5449154987954,105.22482148774462,70.94956801751505,290.87434893993327,0.7,0.58,0,0,2,163,8,0
80.23249303049478,614.4219501130617,499.3453933219667,155.38390329561767,37.44429176269568,496.74516531987126,0.72,0.52,0,1,2,251,40,0
469.0270812283688,520.4681199354773,505.2786215416673,12.69067807187893,10.85724249632085,40.583796210787625,0.7,0.52,0,0,0,401,1,0
438.56604631722365,818.6089833631155,596.4270930404134,104.71486028698524,254.80877073011504,125.2341663157768,0.32,0.3,0,0,0,117,33,0
37.58516216092934,622.7168034314284,458.5336965974895,186.9761365358804,115.7692626811414,469.3623785893576,0.68,0.62,0,1,2,288,14,0
390.0239534636844,969.113721503494,575.1489055631833,172.7918036230469,461.9198722294992,117.16989581031048,0.3,0.32,0,0,1,175,15,0
497.897543306949,523.5932156320453,509.6152327701789,6.6051221999352085,13.720915179458416,11.974757145637852,0.5,0.5,0,0,0,296,18,0
504.21783877230166,514.0155982404289,508.72991872026455,2.462962744477953,5.6204330295558975,4.177326438571299,0.4,0.52,0,0,0,359,0,0
162.17858401381392,584.4928011114309,446.4107561352198,128.50115446502116,113.5272317885292,308.7869853090878,0.68,0.72,0,0,2,228,34,0
378.4281027280644,1013.6041078124014,585.8360760833305,215.12441951690644,478.64239241667553,156.53361266766143,0.36,0.34,1,0,1,83,41,0
501.4038468234192,513.8045197630216,508.57980245319385,3.1055202955592223,5.190721871194228,7.209951068408202,0.52,0.56,0,0,0,292,1,0
385.10260479452967,944.9444591796296,541.6761144061857,185.6582473785965,519.1254221216816,40.716432263418255,0.36,0.4,1,0,1,164,15,0
355.01336723800955,584.4928011114389,541.119374251157,53.28566821204196,26.30530331182524,203.1741305616041,0.72,0.48,0,1,2,228,39,0
389.7331883598078,493.3206157706044,442.59788993395296,34.733908569943786,49.051287426630665,54.53613998416592,0.52,0.62,0,0,0,191,28,0
499.1588230895695,679.3654960521096,522.5481331141644,40.11720202692092,169.0647530169474,11.14191994559269,0.12,0.46,0,0,0,194,2,0
498.9457725710007,511.8822478494301,506.2262996627968,3.2832417880461437,5.863201070431501,7.073274207997883,0.46,0.54,0,0,0,181,8,0
23.57883354524961,635.5026702603694,478.3030123360765,206.34031195368587,42.185167612970304,569.7386691021495,0.68,0.54,0,1,2,209,49,0
24.820293967011384,492.6526557114154,431.27575448488665,92.34600259357995,37.6668441381014,430.1655176063026,0.68,0.68,0,0,0,443,29,0
202.3597271262868,580.7867180024847,462.5337670013653,113.78035804389454,57.017422302505,321.4095685736929,0.68,0.52,0,0,2,128,42,0
416.0863390465138,920.8636881589337,586.5041897156082,148.61407956238938,410.65653614500417,94.1208129674157,0.3,0.38,0,0,1,247,10,0
480.3217825975176,924.2946823620985,615.3359966687216,108.01760521522796,342.9486017093134,101.02429805526748,0.24,0.3,0,0,0,96,84,0
431.4383783714983,493.5552394085205,470.780185426693,19.82080010829452,17.912811373929912,44.20404966309229,0.58,0.72,0,0,0,62,39,0
465.6973356338585,1013.1266294701102,642.3980262170944,142.86571370415118,422.1277628674991,125.30153096875262,0.24,0.26,0,0,0,383,21,0
431.85946778631154,824.9668051109645,555.5328069570952,123.22748389168156,283.88667154180405,109.22066578284893,0.3,0.34,1,0,1,263,35,0
381.3435264055764,974.1958329927572,496.17192053043465,158.0578782979859,552.8024311954073,40.049875391773526,0.28,0.44,1,0,1,362,49,0
495.0517082251369,517.8956702626202,504.9916130403211,5.364137607772961,12.150581016521867,10.693381020961452,0.52,0.46,0,0,0,419,15,0
502.64045028981633,511.6332926422847,506.9115011442042,2.0669813111653124,4.402420994322654,4.590421358145704,0.54,0.5,0,0,0,269,3,0
482.9867972104364,512.6471160966737,498.6309322785408,6.239012386693217,13.498695659431348,16.161623226805943,0.54,0.6,0,0,0,191,38,0
177.89018024882725,485.72309764904736,409.571773625408,89.732344378818,40.37274934564516,267.460168054575,0.76,0.5,0,0,0,321,29,0
517.8677663895082,581.038686668775,554.4652330205131,19.349024142972038,26.50042958902236,36.67049069024438,0.52,0.22,0,0,0,7,21,0
446.44419184602697,705.2955059539128,501.63162623230687,51.23922145265684,206.2901429146983,52.56117119318753,0.38,0.6,0,0,3,173,11,1
489.8857772436566,525.7893903695563,504.40615953016345,6.998496768825563,21.85914964190374,14.044463483995912,0.46,0.4,0,0,0,423,0,1
389.6006311919863,969.7197321511252,556.285056975009,181.571315256288,466.4947795123638,113.62432144677511,0.34,0.32,1,0,1,258,15,0
501.2998308163697,512.7337345289496,506.26857698661433,2.935731306754544,6.030067480199705,5.403836232380229,0.56,0.4,0,0,0,23,8,0
286.45859543872166,515.1780615501525,494.9865932271457,43.547398718708166,8.016888916158962,220.70257719527189,0.9,0.54,0,0,0,36,2,0
428.2575200409028,515.7806546217535,495.81404775465984,21.857061838066357,8.600390237535748,78.92274434331489,0.7,0.68,0,0,0,94,18,0
516.136253816191,573.8216879274006,539.714473087451,16.989475815414433,39.30402738846317,18.38140672274642,0.42,0.24,0,0,0,10,26,0
51.92207201257306,508.9376827729966,425.4459694167835,151.89988596034289,3.537224705777703,453.47838605464585,0.76,0.46,0,0,0,146,5,0
509.944266337673,1013.5906594588986,627.9366051439587,165.86535875287075,477.15199058233145,26.49440253889412,0.28,0.32,0,0,0,372,46,0
23.369044212425127,744.8285295154461,381.3934760023788,188.86397935949853,248.7774180214072,472.6820672816138,0.6,0.6,0,0,0,417,10,0
437.0386778735911,696.3156289107445,502.2045758119285,55.39125992671351,198.0572734662312,61.219677570922215,0.46,0.66,0,0,3,80,10,1
207.15553866654355,590.0018465457977,508.9480710638823,107.86803594055516,29.25446801179669,353.59183986745745,0.72,0.58,0,1,2,70,15,0
60.09512917713756,508.40841148031024,455.7826012729033,122.5641668949011,5.539812621756767,442.7734696814159,0.86,0.42,0,0,0,342,7,0
404.0540974010758,499.2736216198965,465.3412057295817,23.404200549907703,30.748685170479234,64.47083904834147,0.52,0.6,0,0,0,431,26,0
425.0359392709641,774.5369156970687,528.111370793565,114.76936137120022,299.89703938346383,49.60393704264078,0.34,0.4,1,0,1,128,108,0
488.8113984398312,791.4745035552497,540.3062713583712,79.9224725211444,280.7741636870164,21.88894142840212,0.16,0.48,0,0,0,289,6,0
381.1791336499719,1013.4712548447156,571.2607280473144,216.1912770903957,567.5013826218787,64.790738572865,0.36,0.34,1,0,1,109,90,0
526.4289164055906,579.9331224240254,554.6223493067552,17.939461549298517,25.21834549131006,28.285860527124782,0.5,0.4,0,0,0,59,19,0
445.9994014264828,797.8583515768894,537.5351088350545,103.92240785006253,294.3116342006299,57.5473159497767,0.3,0.4,1,0,1,47,13,0
80.18292864922421,512.5186546316953,456.0302446763493,124.3920944010343,6.686297923233042,425.64942805923806,0.84,0.42,0,0,0,240,6,0
500.0672001214426,683.9884350705668,513.2549382556442,32.03519728380859,178.43108191191072,5.4901530372134175,0.06,0.5,0,0,0,370,5,0
380.9810063996361,564.9221467680778,427.6850867552639,42.26459158306215,144.4350292968789,39.50611107156283,0.44,0.6,1,0,0,370,45,0
427.83639591388544,781.6257121447819,532.7483405944281,113.1660884671319,282.59813885489007,71.19117737600641,0.34,0.4,1,0,1,304,13,0
54.52424977581739,623.7434703932275,472.9399111284592,185.31347229953383,45.20445871549077,524.0147619019194,0.68,0.58,0,1,2,213,19,0
24.209868355829457,601.622886477777,415.0054454664759,168.9545919367054,98.78516395157811,478.6278541703695,0.7,0.56,0,0,2,132,12,0
421.4830711154305,1013.09410534932,607.173214332365,154.50822442266522,451.8527520082323,139.75828222565718,0.24,0.28,0,0,1,213,29,0
379.4057378172187,962.0933698017632,553.9019841019008,187.7252526133688,460.0198586389979,122.66777334554656,0.34,0.36,1,0,1,286,17,0
157.1940135186101,562.4665852574606,422.6307732252959,108.99173197329216,95.83593404656813,309.4366376922824,0.74,0.76,0,0,0,340,35,0
502.0366184819843,512.2704327274056,507.1116149758675,2.494941120346484,5.257338184403238,4.976476061018047,0.48,0.54,0,1,0,161,0,0
445.023619803299,966.111972503444,535.2834861537917,107.4721217382428,456.42752877427296,64.66082392587202,0.12,0.66,0,0,0,404,13,0
311.96129492454764,583.8483524542642,535.8689222277409,61.311285788317726,28.01633013060041,243.8707273991161,0.8,0.44,0,1,2,63,16,0
501.36590347751707,513.986945205687,507.5449920939568,3.028746380747084,6.627802919556075,5.993238808613853,0.5,0.48,0,0,0,272,4,0
426.8888038291287,627.8241870079947,578.5548439769899,44.08724718404227,38.79091303905864,162.14447013980742,0.6,0.42,0,1,0,87,16,0
54.52424977581743,573.9669569932068,422.0030079192449,151.93836687649764,68.49741448303632,450.9452927343531,0.7,0.6,0,0,2,213,14,0
438.80874625048256,706.9150335142375,486.99117295323526,66.64058372303477,247.51261668124664,20.59367058250831,0.24,0.36,1,0,1,331,36,0
527.9853455219553,882.0508087146831,590.7943460546621,83.82692230892233,314.9868705591847,39.07859263354305,0.14,0.42,0,0,0,25,13,0
256.9506937397593,620.1647866345622,552.5483451804184,85.86597621967054,35.49307375824105,327.7210191365619,0.78,0.56,0,1,2,442,16,0
60.095032811306325,563.5886689737067,418.8954924013728,147.84715186510644,61.75737532006144,441.7362608423389,0.72,0.54,0,0,0,342,10,0
502.4049630407718,512.545976883681,507.5843800535117,2.3494866393176643,5.282927156991264,4.858086685917897,0.42,0.58,0,0,0,306,6,0
202.92424399122245,564.8058865511589,452.2341895270828,102.23354770182026,60.85969888977894,301.0219436701575,0.7,0.62,0,0,0,204,7,0
343.12424210362377,1006.9120480730186,597.7400208280255,105.62773016616975,411.3496026732222,252.43820329617265,0.48,0.5,0,1,0,143,17,0
383.4420498604243,806.4416957054588,499.778895448739,102.71884704314978,319.8855013747295,103.114144470305,0.42,0.72,0,0,3,157,12,1
501.1169892095813,508.85430928656535,505.0761504877405,1.8675508068929407,3.887876959247024,3.849443117737053,0.46,0.5,0,0,0,72,3,0
19.975202691365965,820.229051896219,498.0411049682344,252.89126234221055,320.5344930831905,479.7193561216625,0.52,0.42,0,0,0,377,35,0
369.16900792459353,492.1995196908706,458.2642823649069,26.088898450473675,28.377846797163382,94.65266496911369,0.56,0.66,0,0,0,257,39,0
52.36176846729243,515.2356543026846,445.7391786586296,140.52963391183837,7.3785960495118275,455.4952897858803,0.82,0.5,0,0,0,428,4,0
450.9398548723229,986.351351182745,604.0246089062416,163.34250298110155,477.6913226442667,57.72017366615546,0.3,0.44,0,0,1,322,13,0
401.42659860871606,1012.5963490051156,603.8990428879875,190.4004086955169,422.4027292601424,188.7670211362572,0.42,0.24,1,0,1,109,124,0
25.52439366908949,489.8666858921527,409.6449316293248,122.50603652721703,27.557515820446557,436.7847764026167,0.76,0.7,0,0,0,415,25,0
19.948093542847225,1008.6766033524924,485.2399646833823,303.29757956931473,500.3858581105528,488.3426516990924,0.68,0.46,0,0,0,433,13,0
498.48471319828514,548.4807648998557,505.9113312080269,7.390431235819855,43.65859727453858,6.3374544270319575,0.38,0.5,0,0,0,102,4,0
449.8941165101624,607.7047691846473,516.3692643372145,33.94589142335749,89.710265613523,68.10038706096185,0.54,0.5,0,0,0,420,10,0
497.5607339624271,522.8681632181315,507.9417817863418,4.949418360371154,15.683538427152314,9.623890828552078,0.44,0.44,0,0,0,89,1,0
25.551385473017675,589.9253004492095,441.3848237885235,147.6694307360164,106.3076985469516,458.0662164292403,0.74,0.7,0,0,0,406,26,0
500.4727178487311,689.3348211766339,519.8756942472108,35.545167382811435,182.13275477408308,6.729348553819705,0.22,0.48,0,0,0,40,1,0
440.0182092259631,518.8639127079387,495.3433379780888,21.025454456902967,15.428810347283218,63.41689313469232,0.68,0.7,0,0,0,150,19,0
23.61922075875304,637.4886492279958,435.1713012310073,184.25293817841325,132.4273469186075,481.4420815506352,0.7,0.66,0,1,2,179,15,0
27.088996347931587,513.1373104748841,406.1115738225695,107.67941322752893,78.69683079129948,407.351483335653,0.86,0.52,1,0,0,73,80,0
187.47316794480977,519.4336560508353,446.9676407730069,104.34667753574024,17.5648131454397,314.3956749605859,0.74,0.54,0,0,0,130,6,0
436.840290006872,807.7541468245914,515.1115472047613,109.70432709798004,349.87689504523985,21.03696177247957,0.28,0.44,1,0,1,235,39,0
438.2470912055706,812.0240432983219,565.3956464562365,104.6610729409382,290.4244865156952,83.35246557705608,0.28,0.28,0,0,0,257,29,0
500.9402482379063,525.0202088241881,506.5805761622654,3.195292864046876,18.65269221205472,5.427268374227083,0.46,0.46,0,0,0,334,4,0
213.8463859728404,491.8138889595171,429.1104741620082,79.85303133118225,31.074298686813336,246.89320429986336,0.76,0.56,0,0,0,27,26,0
77.86603852728827,608.3021927824215,514.1344728437191,138.42711639462394,31.4124655740394,499.0236886810938,0.74,0.48,0,1,2,303,43,0
245.56046296524772,511.86475075974073,489.73315539418513,53.76038941489975,6.244175057552695,260.06011273694025,0.9,0.44,0,0,0,236,5,0
472.0437773871671,568.0461298386917,514.1169835162827,22.315781095331307,60.30705198895748,35.69530046256716,0.36,0.44,0,0,0,377,25,0
442.12530157725394,775.238225658797,525.2413482719296,102.00709959260728,297.8473963309341,35.26552775060895,0.32,0.42,1,0,1,29,23,0
252.1220872946604,552.3967652092609,477.5267719411654,77.45298575664283,60.02536052739373,240.2493173872068,0.74,0.62,0,1,2,9,22,0
449.812469644802,506.6165889058681,484.9565212135829,17.034724484834467,13.30221185128886,43.50190740977729,0.56,0.56,0,0,0,247,26,0
495.5514982306692,934.8294637829848,581.7015003633948,144.15941376614717,426.9837502027033,12.294215349612273,0.24,0.52,0,0,0,261,10,0
370.0310874615349,583.3889040325053,423.9687599191145,48.09728914662298,167.82304004774937,45.53477652322096,0.44,0.62,1,0,0,288,34,0
501.43792977691726,924.2946823620988,614.4645769539561,105.75356451956932,343.62016896161526,79.23658362356628,0.2,0.48,0,1,2,96,82,0
503.00994906406777,520.082116298991,508.6506862939216,4.029981681609038,11.963498671845116,5.108668563078084,0.4,0.46,0,0,0,221,1,0
421.1957395827863,580.5139435575386,461.43767063244536,35.84242014637287,128.3077954880481,31.010408486704197,0.42,0.48,1,0,0,151,16,0
383.8082543133954,482.9268551177872,433.8615801856535,32.5589249719597,46.56090189522206,52.557698909169744,0.5,0.78,0,0,0,308,23,0
36.726066668021055,627.3684971397216,482.6853667880756,190.68403491335908,33.02836260212564,557.6140678695749,0.68,0.6,0,1,2,227,15,0
500.1655728618553,512.0159150724611,507.1849093231125,3.293645734346054,4.334216389787684,7.516125820818104,0.6,0.52,0,0,0,57,5,0
22.072132340286625,488.08026675271225,403.9467607343967,129.55662422082196,29.677049577924265,436.3310848345014,0.76,0.7,0,0,0,416,29,0
29.27247111314624,509.8198772804948,466.8356260312085,112.3299385845757,4.852365161854891,475.6950410054936,0.88,0.38,0,0,0,132,8,0
480.206651533286,567.5052109781308,508.3285762003533,20.320669106036803,66.44770946084219,20.850849984002597,0.28,0.44,0,0,0,418,8,0
501.7116115306933,515.7834604544947,508.1188955224025,3.85069157448848,7.656631657229184,6.415217266572256,0.5,0.52,0,0,0,127,2,0
435.6931965263007,925.3630127484598,543.4211813066524,144.95915716462213,462.3670120487603,27.30280417339884,0.3,0.42,1,0,1,236,25,0
385.7217146044943,477.6678476829106,427.487585794304,29.09981270960455,52.48377017973729,39.462362898678975,0.5,0.68,0,0,0,175,23,0
493.9965480266528,515.5371147940847,505.9168424342874,4.019389333563916,9.291217290717668,12.2493494767142,0.54,0.56,0,0,0,65,7,0
20.30056122475812,626.244245424094,417.1493408586858,196.82201463822963,175.3976218111726,430.5460623881633,0.66,0.72,0,0,2,300,42,0
503.1588358467391,514.2733147088319,508.0381584328034,2.805257824048122,6.680696840885048,4.433782021207719,0.46,0.5,0,0,0,115,0,0
505.8756047865156,545.5954637604871,522.328443102292,10.929756993960575,26.3500667244424,13.36979224952904,0.42,0.42,0,0,0,86,22,0
501.02237076877793,518.2738615660196,508.859621853556,3.461060258128831,9.794984456215673,7.456506341025999,0.42,0.48,0,0,0,311,2,0
456.7173287994725,654.2928357124875,507.6165015625869,38.55020068644428,146.3322386849842,51.24326822803084,0.52,0.52,0,0,0,272,13,0
503.52685828602,512.0292984896898,508.1531539203981,2.301183820116708,3.94833004939926,4.554110154270575,0.5,0.5,0,1,0,70,0,0
502.2100717787442,781.6257121447841,564.6373434300225,90.17559779859936,269.52629067288296,9.88934969315693,0.28,0.48,0,0,0,304,8,0
501.839410035883,531.5730763325844,514.5059283026205,5.879155763446334,18.14503047593223,11.588635820769127,0.42,0.36,0,0,0,374,29,0
501.1377556174005,510.8347703130584,506.73043410568033,1.9386146988519812,4.001583387622929,5.695431308034983,0.5,0.52,0,0,0,213,3,0
446.1404817503625,501.4666411326948,480.6014283933233,15.451534813932494,18.85620208079223,36.46995730154009,0.62,0.7,0,0,0,362,59,0
444.67169665035897,783.2697437322322,544.5212351669801,94.207649576132,272.3336446102587,66.26440247161452,0.26,0.4,1,0,1,148,8,0
500.4531847158396,516.8105930240301,507.6144121637821,4.20420007353534,8.900847432928856,7.456560875261687,0.52,0.5,0,0,0,13,4,0
427.3384189923808,788.5372697307474,545.4986235762133,113.20102015435208,283.2121213354866,77.98672940288003,0.32,0.3,1,0,1,115,16,0
401.01478157877847,1006.8199471049302,564.9999004947413,168.5901674274632,502.5552675045912,103.24989802156055,0.28,0.34,0,0,1,392,31,0
502.8301055342013,522.3327923248078,512.1793817201847,4.772123178658333,10.496635774514516,9.00605101609193,0.48,0.52,0,0,0,343,29,0
501.5116486724583,637.6652075991542,511.8676045748367,23.34684059957176,131.0295990372996,5.123959889396303,0.06,0.44,0,0,0,176,9,0
378.9761756087423,510.902596976789,501.5312794655568,22.686422404727203,4.379714040876934,127.54670732716976,0.92,0.42,0,0,0,163,3,0
503.641122499246,514.3942543021019,508.88315766642177,2.622989902542881,5.514502394317447,5.238629408538429,0.5,0.58,0,0,0,142,23,0
412.887831894353,1013.1707187941782,589.6340833898989,181.6437753771848,452.7856777889666,147.49720911085865,0.42,0.28,1,0,1,390,22,0
504.2759184597334,512.8383734571394,508.3125285528227,2.257767503645471,4.650963754787881,3.9114912426180695,0.46,0.56,0,0,0,367,1,0
339.55024397624646,835.1410265527671,598.8816196191623,106.76402972201748,248.6503678740268,246.9404147024939,0.4,0.58,0,1,0,35,11,0
524.1115624935519,646.2966179006507,582.1322325049615,38.74896781443482,66.1308698003545,56.05418560674434,0.46,0.26,0,1,0,109,190,0
490.01908947469946,516.1953114963217,507.1985033000934,5.696768031876614,7.322123972840814,18.854098048781395,0.6,0.44,0,0,0,265,0,0
38.7985390049689,560.4859453230164,418.8747902276469,152.49600980758143,57.47951774405442,464.20788857399305,0.72,0.6,0,0,0,389,9,0
495.4937270381674,514.9695158993715,506.9280351546556,4.517150810167969,6.986832966519216,12.488955894684864,0.6,0.44,0,0,0,355,3,0
441.1459599688623,700.8690737498542,503.2059923558159,58.94671119753925,197.49807735694048,62.22503642405144,0.5,0.58,0,0,3,149,7,0
412.0349267637506,794.7232983710801,506.7956568192338,84.24625270017572,288.1539128855805,94.534458721749,0.48,0.68,0,0,0,242,8,0
497.6497532930569,517.5702321104444,507.89676623518505,4.591450279090782,9.728219119704876,10.19225969768263,0.46,0.5,0,0,0,257,2,0
214.2895234756872,579.4526145844229,459.0553371979247,114.06899765173162,101.11947954569104,264.0436115630447,0.68,0.64,0,0,2,287,35,0
263.96782360202934,586.5609082440827,493.1205097491091,100.98171507424244,42.63216506706635,279.96091957498703,0.66,0.5,0,0,0,115,169,0
449.8768694658902,751.523256818871,522.8419356881773,96.03255562606893,283.5114866483568,18.134900704623988,0.3,0.38,1,0,1,38,15,0
61.67266667393595,575.4224616140837,459.858732369822,147.3878004759783,55.1118790475989,458.6379158925488,0.68,0.64,0,1,2,117,25,0
115.42492811187915,641.5949167488209,493.0438109947022,169.12606723293587,56.592870704127336,469.5771179328144,0.66,0.52,0,1,0,109,180,0
268.81442004052906,527.1915229503651,460.4904474768939,81.41892558589211,22.5324547285494,235.84464818128663,0.72,0.52,0,0,0,21,6,0
215.3063015937373,586.9868569012268,468.23173797005467,113.6425636094268,78.56586371263,293.11469159485955,0.68,0.62,0,1,2,131,13,0
497.47414943675466,516.0370716021373,508.40678327308456,4.591772386324056,7.497926610293064,11.06499555508958,0.54,0.46,0,0,0,198,1,0
214.289523475708,579.4526145844342,490.7722030425456,115.94039315888602,28.353021581160988,336.8100695275652,0.7,0.54,0,1,2,287,38,0
533.054878033681,626.9076947763745,584.1762137626908,30.277171717536483,42.72743670786383,51.12538003482962,0.5,0.36,0,0,0,84,17,0
499.0274695445798,516.6003546241888,506.9880485385222,4.670925545847513,10.434014823421364,7.138870256187602,0.42,0.56,0,0,0,151,1,0
454.6886689183573,1013.6759163777806,671.4188705176088,154.08681811117222,405.1183159887653,153.86893147065803,0.28,0.38,0,0,0,90,30,0
383.8548795143192,946.3519251815136,570.6172126215215,172.34979718937896,439.63745988694143,122.85958578025298,0.32,0.32,1,0,1,206,11,0
84.94601565003903,577.2869892712514,431.9223837839238,95.0913517090145,129.38700252544214,362.9539710957702,0.86,0.4,0,0,0,338,17,0
502.7926664104893,512.7506641631117,507.8369554905743,2.397648790402328,4.626290358679455,5.3317073939429065,0.54,0.54,0,0,0,145,1,0
430.00278148981306,865.1100216131323,534.6415259675518,124.66320723694578,381.7688052168748,53.338434906444434,0.32,0.4,1,0,1,50,28,0
