min,max,mean,min_median_distance,proportion_above_mean,min_index,previous_L,previous_R,label,file_num,index,previous_B
422.83954178156745,493.65881785332914,457.70696941823377,42.56730109529411,0.54,7,0,0,0,119,19,0
476.5739188963602,606.467491075646,506.9280377902946,27.9205385570653,0.26,38,0,0,0,188,7,0
197.67089321023943,567.0670559948252,480.2455074079549,319.75553023608643,0.72,14,0,1,2,54,39,0
450.4581848024295,510.9098917871984,491.160343724893,48.85874594956863,0.62,1,0,0,0,306,23,1
497.8795976345568,870.8262633117821,575.6642572010466,32.88070792453988,0.24,49,0,0,0,89,88,0
496.0147665653067,516.7898137512487,507.4956133951055,12.348561601473593,0.6,19,0,0,0,31,0,0
521.9228703236012,886.2488640105056,590.4750909509651,29.0679502601206,0.2,39,0,0,0,115,80,0
267.87689462748887,599.4160600517539,531.6179532510901,294.8907020252713,0.76,1,0,1,2,130,15,0
175.05971531200169,582.8133691285741,467.7007482526211,366.87756175642846,0.64,7,0,1,2,365,36,0
20.069750154970937,815.1920363037138,404.9655952247483,386.1822549506305,0.52,47,1,0,0,307,16,0
125.75390838619592,510.945096139671,485.13870254486807,380.4814116380155,0.9,49,0,0,0,178,15,0
494.0411714640203,1006.8199471049298,587.8283132729065,11.381311716407026,0.26,2,0,0,0,392,28,0
408.258816385816,893.4159060991185,490.88168252781264,31.61923254019473,0.24,25,1,0,1,430,20,0
19.84122492774036,611.5435356716438,454.5555630919895,470.00136980756383,0.7,14,0,1,2,407,26,0
533.8655801955333,618.2294675855376,577.6732715848378,49.08396358606262,0.56,49,0,1,0,222,42,0
523.3104907962941,879.1357323002251,596.776582988197,32.450518140950635,0.26,30,0,0,0,60,23,0
558.8742749561162,1013.6185484505952,643.8351207047186,54.79753771343087,0.14,42,0,0,0,180,31,0
517.6769578023775,586.9845119237102,548.3668167228309,27.18613713710215,0.44,45,0,0,0,280,47,0
426.4300292296614,742.9167165695301,507.95717731719407,84.11563115873912,0.52,30,0,0,3,276,7,0
498.8789162337845,513.2246616022657,507.6029040450017,9.08636124264308,0.52,35,0,0,0,442,2,0
500.4800274483664,514.7346152467652,507.47993198896745,6.803280536844227,0.48,32,0,0,0,168,2,0
412.11997379521415,934.4466427319428,589.2807800134159,98.40666442372503,0.32,49,1,0,1,109,16,0
19.97324876904129,622.3602483167818,439.23126884032536,449.8420909510504,0.72,18,0,1,2,118,26,0
431.08668047719095,973.8693094038472,597.7637020552747,77.35173289159957,0.3,49,0,0,1,198,8,0
485.8870585341955,801.1076709179952,601.565848238226,80.78093414352395,0.3,49,0,0,0,323,33,0
32.41225715249656,555.0377295477095,404.7927214587655,417.26038383841217,0.76,34,0,0,0,73,30,0
439.2393822336108,753.2085829284891,522.5467454536512,19.256918915246672,0.32,27,1,0,1,24,15,0
20.016642328840543,552.5158291978506,363.9149371037152,403.66767745144574,0.76,36,0,0,0,180,21,0
176.4912882092909,570.3493328655912,426.7959188896168,280.65677837486305,0.74,28,0,0,0,330,30,0
133.86562748810553,574.727419310172,471.94139519734506,375.1175509899372,0.74,22,0,1,2,343,10,0
234.342489598232,576.6473639326033,481.53554871496345,294.5027152830668,0.7,12,0,1,2,13,13,0
20.257243213895897,629.8730166724215,449.8044417991831,559.5285712081437,0.64,7,0,1,2,256,39,0
502.70651559145017,512.0575419895442,506.92285801165497,4.111749981182129,0.46,47,0,0,0,295,3,0
477.57234907680805,515.0770115611382,506.0606741721706,29.559598211300223,0.62,0,0,0,0,280,9,0
421.2646467635817,776.6884961596264,541.6515800649041,82.60776285020006,0.38,44,1,0,1,405,15,0
498.0424832922965,1012.768375154224,592.9080455044757,11.753901846871656,0.26,30,0,0,0,382,8,0
502.9386709326556,512.5064035465874,507.9232107412692,5.309815403163839,0.54,26,0,0,0,397,2,0
19.791877318023868,609.0662834217119,485.98806199037193,553.3370337683028,0.72,2,0,1,2,376,35,0
20.00508507087382,865.7408372593035,431.60982560933246,389.7508804775303,0.32,47,1,0,0,314,15,0
502.8455045996228,519.0335550973147,510.7282569591465,8.428444552583926,0.54,2,0,0,0,406,3,0
498.3597519866145,519.1703451038967,506.816196001929,7.103277448499341,0.38,35,0,0,0,139,9,0
491.1622257448277,517.4733320236379,507.7079338693768,16.699649582537347,0.5,4,0,0,0,95,4,0
464.0604646452295,632.5154419412711,505.5519694770194,36.35756313320849,0.4,31,0,0,3,268,9,1
439.9129126817942,624.2198327105797,475.3103873754527,24.22299222772574,0.24,18,1,0,0,287,27,0
39.79122350907666,591.3915280660013,494.002887982475,518.5126444242787,0.74,1,0,1,2,430,36,0
505.24174383034233,989.9822504661608,657.0702884568723,92.8425079843521,0.28,49,0,0,0,307,30,0
386.9098251456051,501.8762510732199,482.6658433603592,104.447722743695,0.64,0,0,0,0,115,29,0
35.76810930635207,624.0947913932458,446.6744793159352,468.6315235668765,0.7,22,0,1,2,374,10,0
503.3952091745856,512.8761882110085,508.6630843302189,4.9723345033957,0.48,32,0,0,0,328,1,0
494.6540883113545,988.4630864120144,581.9373780005474,11.18583882462974,0.26,28,0,0,0,443,16,0
428.0407695579224,493.8336808053037,465.69395192889607,45.55928351918635,0.54,6,0,0,0,89,21,0
457.6643318239525,795.8655209220962,560.7370148910891,48.74011091217295,0.3,49,0,0,1,323,9,0
448.5669381340432,790.1633988290457,557.7974199059721,60.24741776515299,0.28,49,1,0,1,331,8,0
496.9450804538424,552.533622464385,508.9161252696104,10.840830073397967,0.36,20,0,0,0,218,2,0
442.1718456341165,869.3328167823196,573.4093269993527,96.54190887841536,0.28,49,0,0,0,65,40,0
54.74673822595561,599.7804974338032,421.7470921714568,449.9094280477152,0.7,30,0,0,2,166,14,0
402.6237192054032,998.2524677539506,510.4846246831161,42.78838514014842,0.26,27,1,0,1,376,23,0
431.9768172069788,511.9481807366884,489.707523736753,71.15655127760397,0.66,1,0,0,0,177,13,1
19.71124099044204,602.5059006712285,466.9009207050648,516.5041366929486,0.7,11,0,1,2,423,35,0
395.70866741334,625.2275397865194,574.7713636010809,190.72656607920885,0.6,1,0,1,0,71,18,0
54.39489991802687,462.7026801954441,383.2118427776397,369.407625860416,0.74,37,1,0,1,115,156,0
492.1374911375772,513.8398850698508,502.0694006060143,9.09276654325106,0.44,13,0,0,0,434,1,0
424.8270194840538,744.0488906000907,503.2543451872472,69.69309645451062,0.4,12,0,0,3,134,14,1
372.6850664781855,576.9052331638135,538.6955120870757,182.34371693526032,0.76,1,0,1,2,58,19,0
405.26141417495904,861.1229712302294,564.7288212966153,157.289174680519,0.46,1,0,0,0,321,16,0
490.6109441013438,814.8457344893457,586.1053328500441,21.621643227273864,0.36,29,0,0,0,2,9,0
54.74673822594057,625.542193940795,474.256355805085,528.6839553599607,0.66,5,0,1,2,166,19,0
497.5607339624288,795.1924539699869,569.0181754217415,12.962503948324525,0.3,10,0,0,1,89,8,0
499.7266394168717,511.5366202261684,506.2257923073096,6.728211105238586,0.54,1,0,0,0,423,5,0
503.08785804451975,516.0527604910885,508.69316254082594,6.077046683364415,0.52,12,0,0,0,109,5,0
68.82141418365879,572.3379866910907,415.0989008281644,376.49872834597454,0.74,29,0,0,0,331,19,0
35.35448184044171,564.8157255206436,420.49645781375534,466.3091080866109,0.72,33,0,0,0,393,11,0
503.2867597474407,512.9632011738636,507.8459707533889,4.873836538353714,0.54,46,0,0,0,79,2,0
410.2410938394739,964.8832627110212,529.4985862841272,40.22652835592595,0.28,31,1,0,1,431,19,0
444.2602649349026,513.594506978221,494.3878581229452,58.05497563785946,0.64,1,0,0,0,366,16,1
405.5657665358361,1000.0525759029643,630.8539871603198,180.915239694518,0.28,48,0,0,0,286,38,0
124.53896956902534,624.6382271028496,526.2413443144039,459.8245652752573,0.74,1,0,1,2,85,17,0
148.07345737170172,570.6855201123216,447.7851206743624,331.4329642211022,0.74,28,0,0,0,28,25,0
366.30384247294336,1012.8034853661608,666.176952623471,255.5206366010296,0.24,1,0,1,0,179,21,0
442.9688457863869,764.5488975967478,576.3991814602558,111.3728432487922,0.42,49,0,0,1,289,32,0
217.8612812909974,545.0713881884478,458.892814280134,289.7521962232181,0.72,27,0,1,2,31,6,0
432.1222042385411,713.8573624088508,502.8518917631192,61.13392388585419,0.24,16,0,0,3,158,11,1
403.4721706064732,1012.9127045524804,612.3018639892957,171.65452583544987,0.26,48,0,0,0,237,33,0
440.0617693202343,934.0854307338903,552.7292713530162,29.329879232066617,0.34,36,1,0,1,255,23,0
380.4522197676416,1012.8319800500432,564.8342573552592,122.35061784686384,0.32,42,1,0,1,167,36,0
371.54489149647367,1013.63019373401,591.632481325898,171.51286732859893,0.34,47,1,0,1,229,39,0
55.051098858644814,524.0955755468111,428.94317010556944,448.14109228101216,0.78,46,0,0,0,411,7,0
430.6957639642706,812.0240432983314,556.111581308469,87.79596276522028,0.3,49,0,0,1,257,30,0
499.8824671331844,512.756013402113,507.4008235097471,7.911229899843875,0.56,41,0,0,0,82,0,0
539.4067311514356,626.144260640473,584.6800212329632,50.36495107205894,0.54,48,0,0,0,72,19,0
378.68419238115786,992.2682899690528,547.5385353867701,76.71711253960405,0.34,40,1,0,1,165,13,0
396.9295553268295,1012.9413759172394,566.8081948651844,80.55045292644661,0.36,33,1,0,1,143,25,0
422.3895881153032,791.474613938907,530.6834748651178,41.15135104100665,0.36,37,1,0,1,289,14,0
433.3995311284757,622.9685234231838,471.71735640375226,26.29206849477532,0.32,19,1,0,1,115,90,0
503.2302874598669,792.7661126998141,553.5099467504883,4.0156691349174025,0.22,6,0,0,0,349,6,0
51.89446033269815,512.2725897157604,420.2334436139437,452.2470570147677,0.72,36,0,0,0,380,6,0
138.77701521915537,510.6830331329934,484.448410490957,365.9902772506848,0.9,49,0,0,0,114,10,0
500.4996254586183,512.7959405310984,507.0235518726681,6.495061940335518,0.48,15,0,0,0,184,4,0
428.6683047618693,781.5453513606882,549.1413515137981,80.91668807531306,0.3,47,1,0,1,96,12,0
515.2403142008872,592.048346367934,547.3525395149464,25.433905299574008,0.44,46,0,0,0,88,18,0
498.58268678862527,782.0328358919525,554.8162566546931,11.17457579629928,0.26,25,0,0,0,28,9,0
377.8373799008191,994.988777794614,529.7357714806499,39.54481624807568,0.32,30,1,0,1,364,19,0
480.3446812355636,584.7374076925685,504.4251239949124,17.62114125860478,0.36,22,0,0,3,301,12,1
20.07034208100892,616.4628337788325,367.72618611915175,388.4896468771884,0.74,27,0,0,2,229,22,0
431.0043891885892,828.4391921470864,551.7604106146722,94.18258980225772,0.34,45,0,0,1,7,28,0
362.8349077313084,581.0386916274728,540.3307482946249,196.3716684717503,0.78,1,0,1,2,7,18,0
496.56580085942727,787.509842890079,558.6219182913213,11.199477026274565,0.28,49,0,0,0,39,13,0
437.7426710729428,782.0930673105973,523.2342216668789,23.94058257384222,0.32,32,1,0,1,27,19,0
502.7512076023136,613.4918527925485,512.4100900995091,4.4069995262996144,0.12,3,0,0,0,279,5,0
28.747838147702907,630.7508989020877,440.0229217830836,476.260721625862,0.68,20,0,1,2,167,20,0
75.65958475634291,560.1571932323037,423.8614206582113,371.4862235399648,0.86,47,0,0,0,226,15,0
19.97347876279033,590.2397799101216,363.415297917301,402.3935461319675,0.72,31,0,0,0,132,36,0
38.72611991473055,622.3978313473038,465.8718275689933,513.9063453686092,0.68,10,0,1,2,309,23,0
19.9334261836716,525.8287890696911,360.06870468013074,472.1574879339379,0.68,38,0,0,0,418,13,0
424.847849293828,1013.3440212563718,621.7827840455651,158.7375637330626,0.26,49,0,0,0,232,32,0
442.8149230286568,944.9609561735202,597.4036053119202,129.9110341574306,0.26,49,0,0,1,347,18,0
508.2778484358448,523.0059692955349,514.3037133647318,5.17105193526686,0.46,35,0,0,0,100,27,0
376.6109985232885,997.542840458466,554.4078857302428,110.0139822079762,0.32,40,1,0,1,356,18,0
524.9465601710489,589.8614190150194,559.8508929304511,36.93869377908595,0.52,49,0,0,0,184,19,0
503.31189979543393,983.5416987741776,603.5033882228101,6.734054737769213,0.3,24,0,0,0,348,12,0
501.19047081944143,522.3864979890233,509.94097244850457,7.88321592717125,0.4,49,0,0,0,222,0,1
380.00927422095225,815.6502366559077,501.1853899580889,112.1456780147784,0.36,18,0,0,3,333,13,1
428.3489048141974,494.7802753237367,463.9132514649229,36.83041731227792,0.52,2,0,0,0,213,42,0
491.63762598824,957.2776236120468,618.8817552380815,82.65061598583014,0.26,1,0,0,0,207,17,0
74.0534522884383,513.3432836265846,452.9639015828523,432.4075327451256,0.84,47,0,0,0,441,6,0
439.3507916195147,782.5052809623385,525.6440289445065,29.97687749496112,0.32,32,1,0,1,69,12,0
556.1266576556965,1012.8163517478788,669.8292142364198,62.63918299473778,0.24,32,0,0,0,283,29,0
391.1774697033194,993.2800490044636,585.4100399332634,118.46899244933093,0.3,49,1,0,1,339,11,0
183.56771950162172,580.651877300565,487.25987872824766,372.3436102634793,0.7,6,0,1,2,160,14,0
498.3058898721948,513.4008871860664,507.3212160282452,8.762980684067543,0.48,36,0,0,0,159,4,0
418.0640396170171,525.8420426292226,494.7848789316272,89.02986180009856,0.62,1,0,0,0,334,18,0
497.5981442163137,909.4565519520283,612.1476303302485,79.18271179336307,0.22,49,0,1,0,115,180,0
375.2357880899567,544.2529817053015,503.5636975671072,135.9386440733315,0.58,1,0,0,0,2,25,1
501.7817518156997,516.8454381718167,508.11779595710885,5.990753552033937,0.46,26,0,0,0,190,4,0
19.97008770711436,620.7798498803817,430.0846734381014,483.2232250985091,0.74,28,0,0,0,109,169,0
415.12993156493394,962.0982052801654,560.1948566814831,87.7691911575298,0.28,49,1,0,1,434,18,0
502.53679836584985,515.7166442993986,508.6926491035896,6.175935561258996,0.5,48,0,0,0,29,3,0
69.15855931776642,588.1674061025928,445.7819193820088,410.6227425205561,0.74,22,0,0,2,354,26,0
20.093844738077653,569.5477751036204,383.878803388246,396.2039681957788,0.76,29,0,0,0,232,22,0
500.841558710859,515.2265010353176,508.5496911091024,7.566698032018849,0.46,47,0,0,0,396,10,0
216.0908912862789,499.8360211698303,438.15662372523207,225.82569946525044,0.58,49,0,0,0,200,41,0
241.95533855109173,552.3678786840726,479.829043074426,265.1208746897647,0.72,21,0,0,2,0,31,0
396.36260462874696,528.5910431850335,432.7634238546589,28.08169767640948,0.44,18,0,0,0,283,39,0
35.6903727382374,513.6910660745851,420.1148748042495,468.1480596223576,0.72,38,0,0,0,394,6,0
503.37690198249976,775.780844007733,530.1416890274529,8.451343628987672,0.1,43,0,0,0,405,7,0
411.38622415886414,786.1048693170561,500.760804000221,79.37935876694235,0.44,13,0,0,3,295,14,1
64.34616521548695,602.6100905609461,478.900042591975,506.7881286800744,0.7,8,0,1,2,96,66,0
443.7342683235522,497.6237828777906,476.2100791193837,35.24265572466561,0.54,1,0,0,0,124,24,0
502.7262130261528,512.3875642838561,506.528669910641,3.6599173896956927,0.48,42,0,0,0,96,0,0
197.83188523063785,580.0096212225617,460.2074557402111,281.6603718044853,0.66,15,0,0,2,96,101,0
501.629198758531,511.59338626389774,506.6174555137321,5.108929115631042,0.54,42,0,0,0,229,4,0
512.2141893233673,567.1018761922537,534.5744609244223,18.395436307136265,0.44,43,0,0,0,116,47,0
477.5426313527275,509.2693784695964,499.71734577723424,25.603271280202023,0.62,1,0,0,0,223,14,0
380.1167644199166,482.5107657239925,437.5850722122675,63.98915413555545,0.52,4,0,0,0,205,22,0
203.5436167498871,570.4008569908777,466.5482070044882,301.8620826146698,0.74,27,0,0,2,345,10,0
398.8197038642564,1013.0509573477024,559.8194487897048,57.89417606738715,0.36,34,1,0,1,146,24,0
210.12808911185485,583.2733266940215,467.0563014782445,297.2620899322527,0.68,23,0,1,2,25,6,0
270.92238381139015,636.5944669414748,564.889521192092,317.7801510122678,0.68,1,0,1,0,75,30,0
499.0879450519829,689.4922816089938,514.1567010675865,7.6798637799878975,0.08,7,0,0,0,319,7,0
436.8402900068717,486.3099384326604,460.1113782968183,21.036961772479515,0.46,11,1,0,0,235,42,0
434.1525704467311,794.9754123384687,523.6222030857617,27.99512542892484,0.3,28,1,0,1,93,13,0
389.1859952489357,1012.885347160798,597.313323362661,181.0185852599294,0.28,44,1,0,1,267,22,0
19.979703433662745,630.4451717502095,463.1680248121089,553.4429336099207,0.66,8,0,1,2,370,28,0
264.5060165878452,515.3464770912332,496.8072354635101,242.4925949682964,0.92,49,0,0,0,437,5,0
531.3963073764497,624.7793491585835,580.4710051110344,48.14880726623551,0.5,49,0,0,0,359,24,0
448.9083886389767,688.4149021733273,508.590037768822,55.31239657740053,0.16,43,0,0,0,78,8,0
20.026334077392143,627.440704499306,395.5858126375722,408.46252060573073,0.72,26,0,1,2,82,23,0
503.4706834335836,514.3168288337259,507.21668478241423,3.4581837723351896,0.46,18,1,0,0,118,0,0
421.10189689360624,559.678208548224,505.50935416304617,90.33664806663604,0.7,32,0,0,0,420,1,0
202.4524556728313,586.8996661016632,469.5966289188996,305.0475172453008,0.68,19,0,1,2,16,12,0
131.22215916811257,474.1373246740196,403.3430528183646,309.9416101204424,0.8,45,0,0,0,127,28,0
31.950707275704435,627.1409429224725,467.67578791889815,488.3431443268222,0.7,13,0,1,2,346,11,0
502.2411324406193,512.6110208106304,507.7574659221619,5.446722702080024,0.48,18,0,0,0,3,3,0
444.21295862352616,850.0149513326277,537.6365143710384,30.72020277924304,0.32,31,1,0,1,14,31,0
64.87408041028874,617.2389324039149,454.1088261608922,443.5424858581096,0.7,17,0,1,2,437,12,0
516.8995084735163,578.2000000922682,544.5006012139078,28.490595799065204,0.5,46,0,0,0,50,17,0
513.7657987663944,581.2658241350367,543.3994661191265,26.77630867760604,0.46,47,0,0,0,326,22,0
502.3108522966125,795.2476385216494,544.0311995794908,5.74397229265594,0.22,33,0,0,0,219,8,0
522.2435150045749,828.835168376519,597.9712125557479,20.74799621736088,0.28,30,0,0,0,89,43,0
182.44731664258364,503.5958800617416,444.1195976989732,297.20407851463403,0.78,40,0,0,0,148,21,0
438.2949383436013,914.1981197647468,552.4711769057421,78.36759455245954,0.32,40,1,0,1,400,14,0
487.704774898968,580.912567882026,552.8179015440124,67.01263268681782,0.54,1,0,1,2,30,34,0
408.2730255685299,494.7018958553788,458.3058106595415,53.232459969054446,0.58,1,1,0,0,89,127,0
449.7746807019314,598.0647412493543,491.6638830813198,46.43228246383774,0.64,7,0,0,3,106,15,1
424.6906147034876,513.2506169417439,486.6053368621576,75.87927719429052,0.68,3,0,0,3,368,16,1
403.54599129997,1013.2814153405732,594.7328853399854,155.0458676464321,0.28,45,0,0,1,398,23,0
80.74953591648094,857.7400842145372,414.7909353685613,357.73034941588253,0.62,16,0,0,3,421,13,0
57.430171423363504,614.7183257261308,470.0701225130295,495.1834566152792,0.68,9,0,1,2,398,13,0
394.90913116443073,842.0680869658959,476.5743549067761,37.88061884182923,0.24,26,1,0,1,118,42,0
228.5228607867376,518.0457690878621,453.2946917396013,274.7475150115599,0.72,39,0,0,0,65,22,0
501.93038756262735,515.7784335153831,507.6962813643401,5.840400509783535,0.52,46,0,0,0,138,3,0
20.02669259586781,607.9441626854799,380.18891404433606,369.993280853747,0.54,23,0,1,2,373,24,0
172.07229739462778,596.3956251146515,468.7287692777655,330.66242629146905,0.68,16,0,1,2,355,12,0
466.1166770879506,1013.1921002881788,638.9148175787863,129.43210523486198,0.22,47,0,0,0,444,22,0
358.2747350548622,514.3818849695044,501.58212747595593,148.54502443126916,0.94,49,0,0,0,412,3,0
491.5880310602233,520.5511101540199,505.8726844248065,13.288933458061765,0.42,14,0,0,0,48,4,0
432.9793503426783,797.6211818767563,526.056693850434,27.527622229946985,0.32,31,1,0,1,32,17,0
433.9533480732335,794.5785211157239,536.8773288193537,36.58323559879142,0.36,36,1,0,1,338,38,0
500.22057734588645,544.8125261946418,509.0447905380499,7.772804453408867,0.3,5,0,0,0,81,4,0
414.62682176723285,498.11998255052777,452.40998686007225,37.13376945964512,0.5,21,0,0,0,89,53,0
502.1616236567961,513.2217314051497,508.2341219648416,6.071895539969432,0.5,35,0,0,0,248,3,0
420.8413217209981,731.1408305197813,502.6986717373426,74.7356454031106,0.3,9,0,0,3,210,13,1
424.1978967185338,829.6557816461095,515.3323808499163,77.38556578272545,0.16,43,0,0,0,294,9,0
500.0580149905326,513.4795320747724,506.36578895201257,6.3165096704486245,0.5,7,0,0,0,281,3,0
447.5995155384063,772.2861852939088,541.7309727628253,59.31017113357149,0.3,49,1,0,1,23,21,0
499.3489215495066,514.6295057817689,506.0061019921473,6.665388135572925,0.52,13,0,0,0,383,2,0
503.2900499238434,520.4088157116202,509.7856345709884,6.111629641218769,0.48,9,0,0,0,396,8,0
520.9762116924044,583.9894981685337,553.821276206637,29.88211896648136,0.38,48,0,0,0,311,32,0
416.1795756229578,967.2582949158444,546.8152117471145,87.6390689663466,0.28,42,1,0,1,424,17,0
504.7946637609798,519.2306499122757,511.8575523677875,7.888351984772839,0.64,35,0,0,0,187,0,0
88.44410082812948,605.6015098000861,456.4439579487957,413.2208176109228,0.7,18,0,1,2,413,11,0
526.4971709636804,904.6060013305672,587.5147984868934,42.42830694840222,0.16,43,0,0,0,67,17,0
498.4730909917209,532.9271039583294,508.614339969075,7.662704976026418,0.34,16,0,0,0,443,8,0
20.054365789696856,624.1974183178867,425.321417777559,438.6072983845388,0.7,17,0,1,2,264,38,0
68.24003170690983,552.3922525339367,417.38611467252593,392.07296104741454,0.76,32,0,0,0,311,22,0
438.0696051227248,733.868990914157,506.3401475315923,60.84331240659975,0.28,28,0,0,3,262,7,0
410.1108470302272,508.0200513825308,482.3539619222322,85.4169855323193,0.64,2,0,0,3,122,16,1
193.26792413559704,1013.7103119472162,630.4536588062847,449.5696801932236,0.52,8,0,0,0,411,18,1
153.4628900259528,537.3831718405127,402.4306394632781,292.864576702544,0.72,33,0,0,0,280,35,0
188.43693226232423,535.5950051404137,416.3866072126654,264.30526900986706,0.74,32,0,0,0,89,101,0
268.814420040529,586.9925334579494,486.1113334631648,259.2682241749017,0.66,12,0,1,2,21,12,0
517.5530560475673,611.1850252318861,554.4704412684923,31.17729074338206,0.44,44,0,0,0,110,28,0
207.1910630530027,587.2703043744015,474.3985225338677,304.43780072571576,0.68,16,0,1,2,371,11,0
440.30482393467867,799.823131010375,561.9499873930666,67.45376173995322,0.32,49,1,0,1,128,14,0
243.6195205614662,591.7674593130462,524.0972542939332,298.5102849351723,0.84,49,0,0,0,73,42,0
440.3806442699693,667.2097912839007,508.35749338528,65.94292171340561,0.26,45,0,0,0,155,7,0
206.3522823456064,546.6844505117612,481.1633500551158,322.93909512891435,0.76,8,0,0,3,34,25,1
429.1284259932285,810.8197016848812,540.2289538663565,76.38938593668325,0.32,37,1,0,1,77,18,0
398.69743738379225,1007.3239523661484,546.5960800344005,80.78229540977458,0.3,44,1,0,1,385,13,0
417.2836837819976,813.3147290150453,514.3094762066197,89.08091835771364,0.12,43,0,0,0,253,4,0
60.012116371251736,514.1937240891685,469.62131494583394,444.4918403154349,0.88,49,0,0,0,398,5,0
444.7047192992845,514.730948717968,494.58613192334366,59.68823461141022,0.6,1,0,0,0,276,14,0
429.64482121101366,793.5083046017339,540.1119386430659,74.53880072449817,0.32,43,1,0,1,126,11,0
502.8051275583665,516.4959575476414,508.0164116478691,4.929416507123733,0.46,46,0,0,0,351,5,0
426.5038534187655,999.3672986256496,594.3447411702546,162.258689205432,0.44,1,0,1,0,427,16,0
495.5514982306691,513.9941199167062,505.3657862583308,10.054680578327122,0.56,36,0,0,0,261,6,0
21.78934704438732,603.8132088157412,437.88784051516814,432.8950721032281,0.64,13,0,1,2,237,47,0
435.7888895882061,1013.4422361717568,645.5794852747356,170.03328868872484,0.24,1,0,1,0,388,17,0
54.55034182805538,606.7746445249227,427.413719375697,451.0987882637752,0.7,29,0,0,2,303,13,0
380.744364757802,817.3768862050115,502.002902984676,123.43444524515002,0.52,30,0,0,0,243,21,0
64.34616521548699,501.3127993351056,420.52502674226986,416.29873958206974,0.76,38,0,0,0,96,60,0
462.3875635287174,960.1218000051172,600.6150941084579,45.85087541863942,0.3,49,0,0,0,189,10,0
500.05714262756095,794.8481637077056,564.867404141355,9.550340160013718,0.3,17,0,0,0,363,7,0
502.0388487443275,510.7530924553519,505.8542956807687,3.721647987945687,0.48,40,0,0,0,167,5,0
368.1783083518378,623.5899476867753,571.7521114106521,218.85552221720047,0.66,1,0,1,2,325,28,0
424.5233620432254,574.4496908170274,542.0909083789478,125.30058235306008,0.68,1,0,1,2,116,41,0
522.3318020333788,1013.1116179278556,612.2778972890736,38.24149207372557,0.16,40,0,0,0,82,35,0
449.6232374168831,553.3926965037068,505.474746331431,57.5590281241756,0.58,11,0,0,0,17,2,0
402.20495072063136,804.1438954840543,502.25596874204217,83.11492537502545,0.4,25,0,0,3,351,13,1
503.8348114543399,512.6865851823467,508.3023350298396,4.466267685615378,0.5,10,0,0,0,217,5,0
21.09299870551578,570.8526919022671,360.5667275938759,398.5231632679548,0.72,32,0,0,0,267,32,0
400.8296521083287,1013.3775976023682,549.0359264199408,63.19156592097693,0.28,47,1,0,1,387,26,0
28.189662477080294,619.7742016457177,465.2964994232962,531.0449861852147,0.66,8,0,1,2,213,54,0
500.42677091501486,1013.1943401162878,646.1665096392793,99.5034453315232,0.18,1,0,0,0,403,18,0
72.11486566330247,597.025292212802,436.25785655645495,435.9584949007975,0.72,28,0,0,2,445,10,0
20.093844738077745,591.9443436085951,420.083895000902,424.41752509453977,0.68,19,0,1,2,232,24,0
443.94904374485697,649.5187492508707,504.5574489309018,57.61393023636441,0.32,16,0,0,3,366,13,1
504.6098772561245,732.0773679433551,524.1997479282151,3.0483450780377552,0.12,15,0,0,0,315,4,0
192.0160949051092,512.2336573487055,441.9928972812013,310.79050109115656,0.72,40,0,0,0,111,6,0
423.1516279603184,834.8674626377975,533.1923860112743,78.9973351958227,0.3,38,1,0,1,102,12,0
479.8849230214539,510.9632427825382,502.315818447057,26.172147939916897,0.66,1,0,0,0,252,17,0
464.64187679954136,507.1129199392328,490.2882531822353,29.950121031043125,0.62,1,0,0,0,198,26,0
500.2218692073616,516.5121233322114,506.0495485322514,5.1102164358808295,0.4,24,0,0,0,61,1,0
139.26017340730164,474.61162616349816,410.634429242083,305.9706367010257,0.78,42,0,0,0,22,18,0
380.45230694015424,490.1132946093952,442.028631023992,64.97880745573298,0.52,2,0,0,0,167,44,0
432.3879639978538,516.6683832344255,486.9042596688716,62.639527653996026,0.64,1,0,0,0,158,14,1
499.5537621994589,698.7456628462223,519.9474930880502,7.607847505484187,0.1,41,0,0,0,123,4,0
537.5764010960039,629.3285570670535,587.4603844837455,52.58463156735763,0.56,49,0,1,0,167,59,0
502.2067127750002,511.3935982290944,506.54699685745567,4.285095910853386,0.48,6,0,0,0,409,4,0
480.0705584415857,508.8854765397722,502.1755023990747,24.24210343617892,0.6,1,0,0,0,241,14,0
494.90521198335216,520.0284044172195,507.9544238279972,12.572666449834514,0.48,34,0,0,0,53,3,0
188.2205225842729,582.8804322200931,466.776530975108,318.3338461430717,0.72,20,0,1,2,207,11,0
20.249179618799896,634.3756955394884,499.6363892685253,571.3487539318908,0.72,2,0,1,2,132,42,0
386.0211040029416,954.4930658133924,555.2576668422728,114.94771645834923,0.34,44,1,0,1,230,17,0
461.39987168547503,689.5168159144181,505.9135083003128,37.99805780956325,0.4,28,0,0,3,174,7,1
502.6622497365275,511.572182052528,506.6217272529818,3.8086970645816223,0.46,22,0,0,0,327,6,0
525.2647156372213,582.8133691285739,551.1181175138768,19.482633470204973,0.44,46,0,0,0,365,42,0
500.265823090198,514.8299781461852,507.2862951116369,7.16210993354747,0.52,35,0,0,0,232,3,0
234.1013225760328,588.6558894138238,481.0893146052875,270.221349609045,0.58,13,0,1,2,67,11,0
378.4127410825201,1010.179983164904,511.3068656499145,58.14108220524236,0.28,26,1,0,1,438,28,0
