,min,max,mean,sd,median,max_median_distance,min_median_distance,proportion_above_mean,min_index,max_index,crossings,proportion_increasing,previous_L,previous_R,label
1448,479.0058808126608,479.0058808126608,479.0058808126608,0.0,479.0058808126608,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1449,516.7242401523064,516.7242401523064,516.7242401523064,0.0,516.7242401523064,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1450,496.1469524369169,496.1469524369169,496.1469524369169,0.0,496.1469524369169,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1451,551.8774218320416,551.8774218320416,551.8774218320416,0.0,551.8774218320416,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1452,507.57238225090776,507.57238225090776,507.57238225090776,0.0,507.57238225090776,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1453,536.7219466856197,536.7219466856197,536.7219466856197,0.0,536.7219466856197,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1454,509.23182588512594,509.23182588512594,509.23182588512594,0.0,509.23182588512594,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1455,477.5094420945183,477.5094420945183,477.5094420945183,0.0,477.5094420945183,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1456,504.6859264034833,504.6859264034833,504.6859264034833,0.0,504.6859264034833,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1457,496.810235328438,496.810235328438,496.810235328438,0.0,496.810235328438,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1458,509.70908372795503,509.70908372795503,509.70908372795503,0.0,509.70908372795503,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1459,511.306921902606,511.306921902606,511.306921902606,0.0,511.306921902606,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1460,518.0764542231653,518.0764542231653,518.0764542231653,0.0,518.0764542231653,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1461,496.81836985315033,496.81836985315033,496.81836985315033,0.0,496.81836985315033,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1462,531.0913897061097,531.0913897061097,531.0913897061097,0.0,531.0913897061097,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1463,504.5718998753108,504.5718998753108,504.5718998753108,0.0,504.5718998753108,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1464,513.8071750918934,513.8071750918934,513.8071750918934,0.0,513.8071750918934,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1465,539.2306553985047,539.2306553985047,539.2306553985047,0.0,539.2306553985047,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1466,500.7252337347213,500.7252337347213,500.7252337347213,0.0,500.7252337347213,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1467,508.7364123910446,508.7364123910446,508.7364123910446,0.0,508.7364123910446,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1468,517.3904119102265,517.3904119102265,517.3904119102265,0.0,517.3904119102265,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1469,507.1412510603323,507.1412510603323,507.1412510603323,0.0,507.1412510603323,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1470,482.566586163876,482.566586163876,482.566586163876,0.0,482.566586163876,0.0,0.0,0.0,0,0,0,0.0,0,1,0
1471,503.2650978830146,503.2650978830146,503.2650978830146,0.0,503.2650978830146,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1472,501.9607159438632,501.9607159438632,501.9607159438632,0.0,501.9607159438632,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1473,493.184736911703,493.184736911703,493.184736911703,0.0,493.184736911703,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1474,516.4042236425516,516.4042236425516,516.4042236425516,0.0,516.4042236425516,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1475,513.853559114192,513.853559114192,513.853559114192,0.0,513.853559114192,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1476,515.3499363000041,515.3499363000041,515.3499363000041,0.0,515.3499363000041,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1477,502.672597772193,502.672597772193,502.672597772193,0.0,502.672597772193,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1478,496.4062063659087,496.4062063659087,496.4062063659087,0.0,496.4062063659087,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1479,510.04205822995897,510.04205822995897,510.04205822995897,0.0,510.04205822995897,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1480,512.3671444774936,512.3671444774936,512.3671444774936,0.0,512.3671444774936,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1481,497.7587885387188,497.7587885387188,497.7587885387188,0.0,497.7587885387188,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1482,500.3002864978758,500.3002864978758,500.3002864978758,0.0,500.3002864978758,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1483,574.4305268765745,574.4305268765745,574.4305268765745,0.0,574.4305268765745,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1484,509.2798594851305,509.2798594851305,509.2798594851305,0.0,509.2798594851305,0.0,0.0,0.0,0,0,0,0.0,1,0,0
1485,508.3182465757452,508.3182465757452,508.3182465757452,0.0,508.3182465757452,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1486,467.486551133936,467.486551133936,467.486551133936,0.0,467.486551133936,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1487,517.1091894913145,517.1091894913145,517.1091894913145,0.0,517.1091894913145,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1488,476.0631666028533,476.0631666028533,476.0631666028533,0.0,476.0631666028533,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1489,511.7974475880367,511.7974475880367,511.7974475880367,0.0,511.7974475880367,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1490,509.8294029581542,509.8294029581542,509.8294029581542,0.0,509.8294029581542,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1491,496.8170440793063,496.8170440793063,496.8170440793063,0.0,496.8170440793063,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1492,489.9411969188139,489.9411969188139,489.9411969188139,0.0,489.9411969188139,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1493,522.3189682915772,522.3189682915772,522.3189682915772,0.0,522.3189682915772,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1494,514.7835232828925,514.7835232828925,514.7835232828925,0.0,514.7835232828925,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1495,499.8974140616767,499.8974140616767,499.8974140616767,0.0,499.8974140616767,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1496,506.7109129185847,506.7109129185847,506.7109129185847,0.0,506.7109129185847,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1497,504.36106298953314,504.36106298953314,504.36106298953314,0.0,504.36106298953314,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1498,551.0814767360523,551.0814767360523,551.0814767360523,0.0,551.0814767360523,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1499,504.81446868508255,504.81446868508255,504.81446868508255,0.0,504.81446868508255,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1500,507.3754736260863,507.3754736260863,507.3754736260863,0.0,507.3754736260863,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1501,511.0452661886697,511.0452661886697,511.0452661886697,0.0,511.0452661886697,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1502,387.4923284830484,387.4923284830484,387.4923284830484,0.0,387.4923284830484,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1503,556.3131188590803,556.3131188590803,556.3131188590803,0.0,556.3131188590803,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1504,455.8083674499829,455.8083674499829,455.8083674499829,0.0,455.8083674499829,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1505,503.1753422609935,503.1753422609935,503.1753422609935,0.0,503.1753422609935,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1506,504.57464573171336,504.57464573171336,504.57464573171336,0.0,504.57464573171336,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1507,520.9761447062469,520.9761447062469,520.9761447062469,0.0,520.9761447062469,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1508,523.7080394959521,523.7080394959521,523.7080394959521,0.0,523.7080394959521,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1509,515.5720624497749,515.5720624497749,515.5720624497749,0.0,515.5720624497749,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1510,525.6918464639368,525.6918464639368,525.6918464639368,0.0,525.6918464639368,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1511,495.4092918699824,495.4092918699824,495.4092918699824,0.0,495.4092918699824,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1512,497.81252016275306,497.81252016275306,497.81252016275306,0.0,497.81252016275306,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1513,481.13767553078617,481.13767553078617,481.13767553078617,0.0,481.13767553078617,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1514,516.5135575384122,516.5135575384122,516.5135575384122,0.0,516.5135575384122,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1515,499.0909300381952,499.0909300381952,499.0909300381952,0.0,499.0909300381952,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1516,506.0073547668524,506.0073547668524,506.0073547668524,0.0,506.0073547668524,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1517,519.6689509286964,519.6689509286964,519.6689509286964,0.0,519.6689509286964,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1518,507.9775628188774,507.9775628188774,507.9775628188774,0.0,507.9775628188774,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1519,510.3621948079165,510.3621948079165,510.3621948079165,0.0,510.3621948079165,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1520,505.051801381057,505.051801381057,505.051801381057,0.0,505.051801381057,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1521,503.918595361365,503.918595361365,503.918595361365,0.0,503.918595361365,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1522,499.2720718393314,499.2720718393314,499.2720718393314,0.0,499.2720718393314,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1523,516.6684152494021,516.6684152494021,516.6684152494021,0.0,516.6684152494021,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1524,511.0848008891381,511.0848008891381,511.0848008891381,0.0,511.0848008891381,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1525,497.8974847045622,497.8974847045622,497.8974847045622,0.0,497.8974847045622,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1526,496.4071655566168,496.4071655566168,496.4071655566168,0.0,496.4071655566168,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1527,492.3065286974278,492.3065286974278,492.3065286974278,0.0,492.3065286974278,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1528,491.5842349307346,491.5842349307346,491.5842349307346,0.0,491.5842349307346,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1529,506.0714887046763,506.0714887046763,506.0714887046763,0.0,506.0714887046763,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1530,504.7571477365664,504.7571477365664,504.7571477365664,0.0,504.7571477365664,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1531,513.7644058455717,513.7644058455717,513.7644058455717,0.0,513.7644058455717,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1532,473.8438250439282,473.8438250439282,473.8438250439282,0.0,473.8438250439282,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1533,531.7189203698699,531.7189203698699,531.7189203698699,0.0,531.7189203698699,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1534,513.9336256027469,513.9336256027469,513.9336256027469,0.0,513.9336256027469,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1535,495.1905934383975,495.1905934383975,495.1905934383975,0.0,495.1905934383975,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1536,512.0941679320478,512.0941679320478,512.0941679320478,0.0,512.0941679320478,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1537,495.9676654132557,495.9676654132557,495.9676654132557,0.0,495.9676654132557,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1538,569.6492571619598,569.6492571619598,569.6492571619598,0.0,569.6492571619598,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1539,557.9994837263514,557.9994837263514,557.9994837263514,0.0,557.9994837263514,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1540,505.3177475807408,505.3177475807408,505.3177475807408,0.0,505.3177475807408,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1541,520.2597421154958,520.2597421154958,520.2597421154958,0.0,520.2597421154958,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1542,507.0818339732109,507.0818339732109,507.0818339732109,0.0,507.0818339732109,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1543,506.7371027194501,506.7371027194501,506.7371027194501,0.0,506.7371027194501,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1544,518.5955233045659,518.5955233045659,518.5955233045659,0.0,518.5955233045659,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1545,511.1169512307918,511.1169512307918,511.1169512307918,0.0,511.1169512307918,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1546,524.5391272794747,524.5391272794747,524.5391272794747,0.0,524.5391272794747,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1547,510.2358823619547,510.2358823619547,510.2358823619547,0.0,510.2358823619547,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1548,509.256251397794,509.256251397794,509.256251397794,0.0,509.256251397794,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1549,504.9256650269302,504.9256650269302,504.9256650269302,0.0,504.9256650269302,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1550,444.8731106866398,444.8731106866398,444.8731106866398,0.0,444.8731106866398,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1551,513.4742404678007,513.4742404678007,513.4742404678007,0.0,513.4742404678007,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1552,510.1347733847349,510.1347733847349,510.1347733847349,0.0,510.1347733847349,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1553,446.5800354735496,446.5800354735496,446.5800354735496,0.0,446.5800354735496,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1554,509.1372181706603,509.1372181706603,509.1372181706603,0.0,509.1372181706603,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1555,488.182533484947,488.182533484947,488.182533484947,0.0,488.182533484947,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1556,502.736489852516,502.736489852516,502.736489852516,0.0,502.736489852516,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1557,516.0635867860933,516.0635867860933,516.0635867860933,0.0,516.0635867860933,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1558,484.8441723841426,484.8441723841426,484.8441723841426,0.0,484.8441723841426,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1559,565.683002559851,565.683002559851,565.683002559851,0.0,565.683002559851,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1560,505.08585587387546,505.08585587387546,505.08585587387546,0.0,505.08585587387546,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1561,518.9416630008112,518.9416630008112,518.9416630008112,0.0,518.9416630008112,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1562,510.5595769757325,510.5595769757325,510.5595769757325,0.0,510.5595769757325,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1563,503.1718291052789,503.1718291052789,503.1718291052789,0.0,503.1718291052789,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1564,527.8024807577916,527.8024807577916,527.8024807577916,0.0,527.8024807577916,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1565,537.0712633964963,537.0712633964963,537.0712633964963,0.0,537.0712633964963,0.0,0.0,0.0,0,0,0,0.0,0,1,0
1566,496.5284461876387,496.5284461876387,496.5284461876387,0.0,496.5284461876387,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1567,500.5163995006343,500.5163995006343,500.5163995006343,0.0,500.5163995006343,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1568,505.3299462291616,505.3299462291616,505.3299462291616,0.0,505.3299462291616,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1569,518.2859006027281,518.2859006027281,518.2859006027281,0.0,518.2859006027281,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1570,548.1450691597703,548.1450691597703,548.1450691597703,0.0,548.1450691597703,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1571,509.03425416061526,509.03425416061526,509.03425416061526,0.0,509.03425416061526,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1572,499.0978619447277,499.0978619447277,499.0978619447277,0.0,499.0978619447277,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1573,504.2867863225108,504.2867863225108,504.2867863225108,0.0,504.2867863225108,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1574,498.5810043184069,498.5810043184069,498.5810043184069,0.0,498.5810043184069,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1575,509.7086505303935,509.7086505303935,509.7086505303935,0.0,509.7086505303935,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1576,510.2765302285024,510.2765302285024,510.2765302285024,0.0,510.2765302285024,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1577,526.945825011644,526.945825011644,526.945825011644,0.0,526.945825011644,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1578,526.6815146698401,526.6815146698401,526.6815146698401,0.0,526.6815146698401,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1579,490.29452390601887,490.29452390601887,490.29452390601887,0.0,490.29452390601887,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1580,506.6172825643825,506.6172825643825,506.6172825643825,0.0,506.6172825643825,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1581,505.92350865381104,505.92350865381104,505.92350865381104,0.0,505.92350865381104,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1582,498.9206558865793,498.9206558865793,498.9206558865793,0.0,498.9206558865793,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1583,497.08860343135217,497.08860343135217,497.08860343135217,0.0,497.08860343135217,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1584,468.53810979624615,468.53810979624615,468.53810979624615,0.0,468.53810979624615,0.0,0.0,0.0,0,0,0,0.0,0,0,2
1585,523.1701677871617,523.1701677871617,523.1701677871617,0.0,523.1701677871617,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1586,508.6061107868745,508.6061107868745,508.6061107868745,0.0,508.6061107868745,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1587,507.56960743864016,507.56960743864016,507.56960743864016,0.0,507.56960743864016,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1588,510.3534380923873,510.3534380923873,510.3534380923873,0.0,510.3534380923873,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1589,514.0677502006233,514.0677502006233,514.0677502006233,0.0,514.0677502006233,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1590,522.9754359475966,522.9754359475966,522.9754359475966,0.0,522.9754359475966,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1591,508.1074094874197,508.1074094874197,508.1074094874197,0.0,508.1074094874197,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1592,498.2706137012648,498.2706137012648,498.2706137012648,0.0,498.2706137012648,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1593,497.8935621673449,497.8935621673449,497.8935621673449,0.0,497.8935621673449,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1594,523.7674849854166,523.7674849854166,523.7674849854166,0.0,523.7674849854166,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1595,517.7936529903787,517.7936529903787,517.7936529903787,0.0,517.7936529903787,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1596,504.118885069621,504.118885069621,504.118885069621,0.0,504.118885069621,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1597,507.16587282776726,507.16587282776726,507.16587282776726,0.0,507.16587282776726,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1598,501.1165019746475,501.1165019746475,501.1165019746475,0.0,501.1165019746475,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1599,512.1380035852554,512.1380035852554,512.1380035852554,0.0,512.1380035852554,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1600,495.2745992381364,495.2745992381364,495.2745992381364,0.0,495.2745992381364,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1601,511.6355908686272,511.6355908686272,511.6355908686272,0.0,511.6355908686272,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1602,525.8772270888412,525.8772270888412,525.8772270888412,0.0,525.8772270888412,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1603,549.9185311363246,549.9185311363246,549.9185311363246,0.0,549.9185311363246,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1604,525.9240078211822,525.9240078211822,525.9240078211822,0.0,525.9240078211822,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1605,492.3205177620157,492.3205177620157,492.3205177620157,0.0,492.3205177620157,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1606,475.7368149704441,475.7368149704441,475.7368149704441,0.0,475.7368149704441,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1607,513.7236052091471,513.7236052091471,513.7236052091471,0.0,513.7236052091471,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1608,544.8404410974491,544.8404410974491,544.8404410974491,0.0,544.8404410974491,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1609,510.95351460430913,510.95351460430913,510.95351460430913,0.0,510.95351460430913,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1610,512.7496729096608,512.7496729096608,512.7496729096608,0.0,512.7496729096608,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1611,520.3739883732086,520.3739883732086,520.3739883732086,0.0,520.3739883732086,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1612,517.7934619560158,517.7934619560158,517.7934619560158,0.0,517.7934619560158,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1613,516.2272509723731,516.2272509723731,516.2272509723731,0.0,516.2272509723731,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1614,498.56365787143824,498.56365787143824,498.56365787143824,0.0,498.56365787143824,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1615,505.2777558742029,505.2777558742029,505.2777558742029,0.0,505.2777558742029,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1616,516.3681047825909,516.3681047825909,516.3681047825909,0.0,516.3681047825909,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1617,503.0194707711668,503.0194707711668,503.0194707711668,0.0,503.0194707711668,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1618,507.4678093396744,507.4678093396744,507.4678093396744,0.0,507.4678093396744,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1619,499.77679804604566,499.77679804604566,499.77679804604566,0.0,499.77679804604566,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1620,514.9524316206533,514.9524316206533,514.9524316206533,0.0,514.9524316206533,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1621,510.1193471600104,510.1193471600104,510.1193471600104,0.0,510.1193471600104,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1622,511.930804290487,511.930804290487,511.930804290487,0.0,511.930804290487,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1623,489.0567100636228,489.0567100636228,489.0567100636228,0.0,489.0567100636228,0.0,0.0,0.0,0,0,0,0.0,1,0,0
1624,493.5748986464408,493.5748986464408,493.5748986464408,0.0,493.5748986464408,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1625,395.7425772487496,395.7425772487496,395.7425772487496,0.0,395.7425772487496,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1626,592.9605280008749,592.9605280008749,592.9605280008749,0.0,592.9605280008749,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1627,519.4034239714442,519.4034239714442,519.4034239714442,0.0,519.4034239714442,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1628,549.9858634087834,549.9858634087834,549.9858634087834,0.0,549.9858634087834,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1629,485.5450593366757,485.5450593366757,485.5450593366757,0.0,485.5450593366757,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1630,519.8457415885243,519.8457415885243,519.8457415885243,0.0,519.8457415885243,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1631,522.0736200363401,522.0736200363401,522.0736200363401,0.0,522.0736200363401,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1632,506.56361787531984,506.56361787531984,506.56361787531984,0.0,506.56361787531984,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1633,512.6555038591413,512.6555038591413,512.6555038591413,0.0,512.6555038591413,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1634,539.4525386553969,539.4525386553969,539.4525386553969,0.0,539.4525386553969,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1635,512.1068697213992,512.1068697213992,512.1068697213992,0.0,512.1068697213992,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1636,524.819724190799,524.819724190799,524.819724190799,0.0,524.819724190799,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1637,499.5257276048757,499.5257276048757,499.5257276048757,0.0,499.5257276048757,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1638,512.3425271083793,512.3425271083793,512.3425271083793,0.0,512.3425271083793,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1639,459.81414764929445,459.81414764929445,459.81414764929445,0.0,459.81414764929445,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1640,499.5216550799896,499.5216550799896,499.5216550799896,0.0,499.5216550799896,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1641,507.49032344041,507.49032344041,507.49032344041,0.0,507.49032344041,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1642,403.37966798087865,403.37966798087865,403.37966798087865,0.0,403.37966798087865,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1643,509.2045709161212,509.2045709161212,509.2045709161212,0.0,509.2045709161212,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1644,498.1395914497717,498.1395914497717,498.1395914497717,0.0,498.1395914497717,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1645,506.40824747084446,506.40824747084446,506.40824747084446,0.0,506.40824747084446,0.0,0.0,0.0,0,0,0,0.0,1,0,1
1646,502.2045555373912,502.2045555373912,502.2045555373912,0.0,502.2045555373912,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1647,496.3887257930816,496.3887257930816,496.3887257930816,0.0,496.3887257930816,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1648,544.6099910903417,544.6099910903417,544.6099910903417,0.0,544.6099910903417,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1649,469.0674489703524,469.0674489703524,469.0674489703524,0.0,469.0674489703524,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1650,502.3219876852792,502.3219876852792,502.3219876852792,0.0,502.3219876852792,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1651,508.2364596115016,508.2364596115016,508.2364596115016,0.0,508.2364596115016,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1652,516.8781505661175,516.8781505661175,516.8781505661175,0.0,516.8781505661175,0.0,0.0,0.0,0,0,0,0.0,0,1,2
1653,503.7972884618806,503.7972884618806,503.7972884618806,0.0,503.7972884618806,0.0,0.0,0.0,0,0,0,0.0,0,1,0
1654,501.84268289205687,501.84268289205687,501.84268289205687,0.0,501.84268289205687,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1655,508.6508395730132,508.6508395730132,508.6508395730132,0.0,508.6508395730132,0.0,0.0,0.0,0,0,0,0.0,0,0,0
1656,516.1866075378164,516.1866075378164,516.1866075378164,0.0,516.1866075378164,0.0,0.0,0.0,0,0,0,0.0,0,0,0
